"V1" "V2" "V3" "V4"
"28251" 5.5 3 1.2 0.6
"28261" 4.4 2.5 1.8 0.5
"28271" 5.2 4.4 1.7 0.6
"28281" 5.3 2.6 1.1 0.2
"28291" 4.6 2.7 1.2 0.3
"28301" 5 3.9 1.2 0.5
"28311" 4.4 2.5 1.5 0.2
"28321" 4.6 3.3 1.3 0.6
"28331" 4.3 2.7 1.8 0.4
"28341" 4.5 3.2 1.4 0.3
"28351" 5.6 3.5 1.6 0.1
"28361" 5.6 3.7 1.1 0.2
"28371" 5.7 3.6 1 0.4
"28381" 5.6 3.6 1.4 0.2
"28391" 4.4 3.4 1.3 0.6
"28401" 5.7 2.9 1.6 0.6
"28411" 4.9 3 1.1 0.2
"28421" 5.7 3.6 1.6 0.5
"28431" 5.3 2.4 1.5 0.4
"28441" 5.1 3.6 1.2 0.6
"28451" 5 3.4 1.8 0.1
"28461" 4.4 4 1.2 0.3
"28471" 4.6 2.4 1.7 0.3
"28481" 4.5 3.1 1.7 0.4
"28491" 5.1 2.5 1 0.4
"28501" 4.4 2.8 1.8 0.2
"28511" 5.6 4 1.5 0.5
"28521" 5.5 3.5 1 0.5
"28531" 5.1 3 1 0.4
"28541" 4.6 4.1 1.7 0.4
"28551" 4.4 3.7 1.2 0.1
"28561" 5.3 2.9 1.4 0.4
"28571" 5.4 3.2 1 0.5
"28581" 5.7 2.6 1.7 0.3
"28591" 5.2 4.3 1.7 0.5
"28601" 4.8 3.1 1.7 0.3
"28611" 5 3.1 1.4 0.4
"28621" 5.3 3.4 1.6 0.6
"28631" 5 3.9 1.5 0.5
"28641" 4.5 2.9 1.1 0.4
"28651" 5.7 4.1 1.7 0.1
"28661" 5.2 4.1 1.3 0.3
"28671" 5.2 3.3 1.8 0.4
"28681" 5 2.5 1.3 0.5
"28691" 5.1 2.4 1.9 0.4
"28701" 4.8 3.9 1.8 0.1
"28711" 5.3 2.6 1.8 0.3
"28721" 4.8 4.1 1.2 0.4
"28731" 4.6 3.4 1.6 0.4
"28741" 5.4 2.4 1.1 0.5
"28751" 4.9 3 1.1 0.3
"28761" 4.9 2.4 1.1 0.4
"28771" 5.5 2.4 1.3 0.4
"28781" 4.9 3.5 1.8 0.5
"28791" 5.7 3.1 1.8 0.5
"28801" 4.9 2.7 1.8 0.3
"28811" 4.4 3 1.6 0.3
"28821" 5.4 3.5 1.2 0.5
"28831" 4.7 2.4 1.2 0.3
"28841" 4.6 4.3 1.3 0.5
"28851" 5.7 2.8 1.6 0.4
"28861" 4.3 4.3 1.3 0.3
"28871" 4.7 3.8 1.6 0.4
"28881" 4.4 3.4 1.2 0.3
"28891" 5.4 3 1.6 0.6
"28901" 5.2 2.4 1.1 0.1
"28911" 5.1 4.1 1.6 0.5
"28921" 5.3 3.5 1.1 0.3
"28931" 5.8 2.5 1.8 0.3
"28941" 4.4 4 1.2 0.3
"28951" 4.5 4.2 1.7 0.5
"28961" 4.3 4.4 1.3 0.1
"28971" 4.9 4.2 1.7 0.5
"28981" 5.8 3.9 1.7 0.5
"28991" 4.4 3.8 1.1 0.1
"29001" 4.9 3.8 1.2 0.1
"29011" 5.4 4.3 1.3 0.6
"29021" 5.2 3.5 1.4 0.4
"29031" 5.4 3.3 1.3 0.3
"29041" 5.7 4.3 1 0.6
"29051" 4.5 3.1 1.9 0.5
"29061" 4.5 4.4 1.3 0.5
"29071" 5.7 4.2 1.5 0.4
"29081" 5.3 2.4 1.8 0.5
"29091" 4.5 2.9 1.1 0.4
"29101" 4.7 2.9 1.7 0.4
"29111" 4.7 3.2 1.8 0.2
"29121" 4.9 3.2 1.4 0.4
"29131" 5.5 3 1.3 0.2
"29141" 4.4 2.6 1.8 0.2
"29151" 5 2.5 1.4 0.6
"29161" 5.1 3.3 1.1 0.5
"29171" 5 4.1 1.2 0.6
"29181" 5.8 4.2 1.4 0.4
"29191" 4.6 3.7 1.5 0.3
"29201" 4.4 2.9 1.3 0.5
"29211" 5.8 3.9 1.2 0.2
"29221" 5.2 2.8 1.2 0.4
"29231" 4.6 3.3 1.6 0.2
"29241" 5.7 2.5 1.6 0.4
"29251" 4.6 3.8 1.6 0.4
"29261" 4.7 3.9 1.3 0.1
"29271" 4.4 2.8 1.8 0.2
"29281" 5.5 4.1 1.5 0.2
"29291" 5.8 3.9 1.3 0.2
"29301" 5.4 2.5 1.4 0.3
"29311" 5.2 3.9 1.2 0.3
"29321" 5.4 3 1.7 0.1
"29331" 5.4 3.5 1.4 0.5
"29341" 4.9 4.2 1.2 0.5
"29351" 4.4 2.4 1.7 0.4
"29361" 4.9 3.6 1.7 0.5
"29371" 4.5 2.9 1.8 0.5
"29381" 5.2 2.8 1.8 0.5
"29391" 5.1 3.3 1.9 0.4
"29401" 4.3 3.2 1 0.5
"29411" 5.4 2.9 1.7 0.5
"29421" 5.6 3.7 1.2 0.5
"29431" 4.6 2.9 1.8 0.3
"29441" 4.9 4.3 1.1 0.3
"29451" 5.2 4.2 1.2 0.5
"29461" 5 4 1.6 0.6
"29471" 4.9 3.6 1.5 0.1
"29481" 5.4 2.5 1.5 0.4
"29491" 5.8 4.2 1.8 0.3
"29501" 4.3 2.4 1 0.4
"29511" 5 3.6 1.7 0.3
"29521" 5 2.5 1.7 0.2
"29531" 5.7 4.4 1.8 0.3
"29541" 4.5 4.1 1.5 0.6
"29551" 4.3 4.4 1.9 0.3
"29561" 4.7 3.4 1.3 0.1
"29571" 4.4 3.2 1.4 0.1
"29581" 5 2.6 1.9 0.5
"29591" 5.5 3.1 1.7 0.6
"29601" 5.4 4 1.7 0.4
"29611" 4.4 3.5 1.3 0.6
"29621" 4.9 2.9 1.6 0.6
"29631" 4.3 3.2 1.1 0.1
"29641" 5.7 3.5 1.9 0.3
"29651" 5.1 4.2 1.2 0.1
"29661" 5.1 2.5 1.8 0.1
"29671" 5.6 3.3 1.4 0.4
"29681" 5.3 3.6 1.5 0.6
"29691" 4.7 3.9 1.3 0.6
"29701" 5.6 2.6 1.9 0.6
"29711" 5.5 3.2 1.3 0.1
"29721" 4.5 3.5 1.3 0.2
"29731" 5.7 2.7 1.3 0.5
"29741" 5.7 3.3 1.2 0.5
"29751" 4.7 2.7 1.5 0.6
"29761" 5.6 3.4 1.4 0.5
"29771" 5.2 4.2 1.3 0.2
"29781" 4.5 3.5 1.6 0.2
"29791" 5 3.8 1.1 0.1
"29801" 5 2.7 1.2 0.4
"29811" 5.3 2.7 1.7 0.4
"29821" 4.4 3.5 1.1 0.6
"29831" 4.8 2.9 1.8 0.1
"29841" 4.8 3.7 1.7 0.3
"29851" 4.7 3.2 1.3 0.4
"29861" 5.1 2.4 1.7 0.5
"29871" 5.7 3.6 1.7 0.5
"29881" 4.9 3.5 1.7 0.5
"29891" 4.6 3.7 1.3 0.4
"29901" 4.8 2.5 1.3 0.2
"29911" 4.8 2.9 1.3 0.5
"29921" 5.5 4 1.1 0.3
"29931" 4.5 4 1.8 0.5
"29941" 5.6 4.2 1.4 0.4
"29951" 4.5 3.3 1.5 0.3
"29961" 4.4 3.9 1 0.4
"29971" 5.5 3.6 1.5 0.5
"29981" 4.4 3.1 1.1 0.2
"29991" 5.6 3 1.2 0.5
"30001" 5.4 3.3 1.8 0.4
"30011" 5.4 2.8 1.5 0.3
"30021" 4.6 4.2 1.9 0.2
"30031" 5.3 2.6 1.2 0.1
"30041" 5 2.3 1.3 0.3
"30051" 5 3.8 1.8 0.5
"30061" 4.5 2.8 1.4 0.2
"30071" 5 2.5 1.3 0.5
"30081" 5.7 3.3 1.6 0.2
"30091" 4.5 3.3 1.5 0.2
"30101" 5.1 3.2 1.1 0.4
"30111" 5.5 3.1 1.5 0.2
"30121" 5.5 2.9 1.7 0.4
"30131" 5.7 2.8 1.2 0.2
"30141" 4.6 3.5 1.8 0.5
"30151" 4.9 3.3 1.6 0.5
"30161" 5.3 2.9 1.7 0.1
"30171" 5.3 2.4 1.3 0.4
"30181" 4.6 2.8 1.8 0.5
"30191" 4.4 4.1 1.3 0.2
"30201" 4.5 4.3 1.6 0.4
"30211" 5.2 3.5 1.5 0.3
"30221" 4.3 4.1 1.4 0.1
"30231" 5.7 4.2 1.7 0.3
"30241" 5.7 3.1 1.6 0.3
"30251" 5.5 3.3 1.6 0.2
"30261" 5.6 3.7 1.4 0.6
"30271" 5.3 2.6 1.9 0.1
"30281" 4.5 2.7 1.5 0.5
"30291" 4.7 3.9 1.3 0.2
"30301" 5.7 2.9 1.9 0.5
"30311" 5.5 3.6 1.3 0.1
"30321" 5.3 3.2 1.8 0.6
"30331" 4.4 2.5 1.1 0.3
"30341" 5.8 3.3 1.3 0.4
"30351" 5.2 2.6 1.7 0.6
"30361" 5.3 3.6 1.9 0.2
"30371" 5.7 2.6 1.7 0.4
"30381" 4.8 3.5 1.3 0.6
"30391" 4.3 2.3 1.2 0.5
"30401" 4.7 3.9 1 0.5
"30411" 4.8 4.3 1.4 0.2
"30421" 4.5 3.5 1 0.1
"30431" 5.3 2.8 1.2 0.3
"30441" 4.7 2.8 1.2 0.2
"30451" 4.9 3.4 1.4 0.1
"30461" 5.3 2.5 1.7 0.2
"30471" 5.3 3.1 1.9 0.4
"30481" 5.8 4 1.5 0.4
"30491" 4.4 3.2 1.3 0.2
"30501" 5.4 2.7 1.8 0.4
"30511" 4.4 3.7 1 0.4
"30521" 5.1 3.7 1.7 0.3
"30531" 5.3 2.9 1.8 0.4
"30541" 4.6 2.3 1.6 0.4
"30551" 5.8 4.1 1.4 0.5
"30561" 5.8 2.5 1.2 0.5
"30571" 4.9 4 1.7 0.2
"30581" 4.4 2.9 1.7 0.3
"30591" 5.7 3.5 1.4 0.5
"30601" 4.8 2.5 1.7 0.3
"30611" 4.8 4.1 1.2 0.3
"30621" 4.5 2.7 1.3 0.3
"30631" 4.4 3.3 1.5 0.6
"30641" 4.3 3.2 1.1 0.5
"30651" 5 4 1.8 0.5
"30661" 5.1 3.3 1.4 0.5
"30671" 5.5 3.4 1.7 0.5
"30681" 4.9 2.8 1.1 0.2
"30691" 5.7 3.7 1.3 0.1
"30701" 4.6 3.9 1.1 0.5
"30711" 5.4 3.2 1.3 0.5
"30721" 5 3.9 1.1 0.5
"30731" 5.2 3.3 1 0.5
"30741" 5 2.9 1.5 0.2
"30751" 4.6 2.6 1.9 0.5
"30761" 4.7 3 1.2 0.3
"30771" 4.8 4 1.9 0.2
"30781" 5 4.1 1.4 0.6
"30791" 4.5 2.7 1.1 0.6
"30801" 5.3 2.7 1.7 0.2
"30811" 5.4 3.6 1.8 0.3
"30821" 4.5 3.3 1.6 0.4
"30831" 5.5 3.4 1.8 0.1
"30841" 4.8 3.6 1.4 0.5
"30851" 5.6 3.2 1.1 0.3
"30861" 5.4 4.2 1.4 0.2
"30871" 4.5 3.1 1.4 0.4
"30881" 4.4 3.8 1.4 0.2
"30891" 5.8 3.8 1.2 0.6
"30901" 4.4 3.2 1.3 0.4
"30911" 5.1 2.9 1.1 0.1
"30921" 4.6 4.1 1.1 0.5
"30931" 5.5 2.5 1.7 0.2
"30941" 4.3 3.5 1.5 0.5
"30951" 4.5 3 1.6 0.2
"30961" 5.3 3.9 1.6 0.4
"30971" 5.4 3.5 1.6 0.1
"30981" 4.4 3 1.5 0.3
"30991" 4.8 4 1.9 0.1
"31001" 5.2 2.9 1.5 0.2
"31011" 5.4 2.7 1.2 0.3
"31021" 4.4 3.5 1.6 0.5
"31031" 5 2.9 1.5 0.2
"31041" 5 4.2 1.6 0.2
"31051" 5.4 3.1 1.6 0.2
"31061" 5.4 3.8 1.8 0.4
"31071" 5.7 3.6 1 0.6
"31081" 5.5 3.1 1 0.6
"31091" 5.1 3 1.6 0.2
"31101" 4.4 2.5 1.2 0.2
"31111" 4.7 3.5 1.8 0.2
"31121" 4.7 3.5 1.3 0.6
"31131" 4.9 2.4 1.1 0.4
"31141" 5.6 4 1.8 0.3
"31151" 4.7 2.8 1.9 0.5
"31161" 4.6 3.2 1.2 0.5
"31171" 5.2 3.8 1.3 0.5
"31181" 5 3.6 1.7 0.4
"31191" 4.7 2.5 1 0.6
"31201" 5.3 4 1.5 0.5
"31211" 5.1 2.5 1.5 0.5
"31221" 5.2 3 1.5 0.1
"31231" 4.9 4.1 1.3 0.5
"31241" 5.4 4.2 1.3 0.3
"31251" 5 3.1 1.2 0.3
"31261" 4.8 4.1 1.5 0.5
"31271" 5.5 2.9 1.2 0.3
"31281" 5.3 2.9 1.9 0.4
"31291" 5 3 1.7 0.3
"31301" 5.7 3.7 1.4 0.6
"31311" 4.3 3.9 1.8 0.5
"31321" 5.3 4.3 1.3 0.5
"31331" 5.5 3.9 1.1 0.4
"31341" 5.2 3.3 1.5 0.2
"31351" 5 3.4 1.3 0.1
"31361" 5.1 2.9 1.5 0.1
"31371" 4.9 3.2 1.2 0.5
"31381" 5 4.3 1.3 0.6
"31391" 5 3.5 1.8 0.3
"31401" 4.4 3.2 1.6 0.1
"31411" 4.9 2.5 1.3 0.4
"31421" 5 2.9 1.1 0.4
"31431" 4.4 2.5 1.6 0.2
"31441" 4.3 3.2 1.2 0.3
"31451" 5.2 3.8 1.9 0.5
"31461" 4.3 3.6 1 0.2
"31471" 4.9 3.9 1.4 0.2
"31481" 5.5 3.9 1 0.1
"31491" 4.4 3.4 1 0.5
"31501" 5.6 2.4 1 0.5
"31511" 4.8 3.7 1.9 0.4
"31521" 5.3 3.8 1.8 0.5
"31531" 4.6 4.3 1.1 0.6
"31541" 4.7 2.7 1.2 0.5
"31551" 4.6 3.5 1.4 0.4
"31561" 4.7 3.9 1.3 0.5
"31571" 4.4 4.3 1.6 0.2
"31581" 5.2 2.3 1 0.5
"31591" 4.8 3.2 1.5 0.5
"31601" 5.1 3.8 1.7 0.2
"31611" 5 3.1 1.5 0.1
"31621" 5.4 4.3 1.5 0.2
"31631" 5.3 2.3 1.8 0.2
"31641" 5.3 3 1.1 0.6
"31651" 5.7 3.1 1.2 0.5
"31661" 5 4.4 1.7 0.1
"31671" 5.4 4.1 1.8 0.4
"31681" 4.5 3.4 1.7 0.4
"31691" 5.3 2.4 1.5 0.3
"31701" 4.6 3.6 1.2 0.1
"31711" 5.4 4.3 1.4 0.4
"31721" 4.6 4 1.8 0.5
"31731" 5.2 3.3 1.5 0.3
"31741" 5.6 4.1 1.8 0.2
"31751" 4.6 3 1.5 0.4
"31761" 4.9 2.9 1.4 0.5
"31771" 5.4 3.6 1.4 0.5
"31781" 5.2 2.7 1.4 0.5
"31791" 5.5 4 1.8 0.4
"31801" 4.5 3 1.1 0.2
"31811" 5 2.5 1.4 0.3
"31821" 4.8 4 1.4 0.4
"31831" 5.3 3.5 1.2 0.5
"31841" 4.4 2.9 1.7 0.2
"31851" 5.1 3.5 1 0.2
"31861" 5.2 3.1 1.3 0.2
"31871" 4.7 2.3 1.9 0.6
"31881" 5.2 3.9 1.2 0.4
"31891" 4.7 2.7 1.6 0.1
"31901" 5.5 3.8 1.3 0.2
"31911" 5 3.7 1.7 0.5
"31921" 5.6 2.3 1.5 0.1
"31931" 4.4 4.3 1.5 0.2
"31941" 5.6 3.4 1.4 0.2
"31951" 5.2 4.2 1.8 0.5
"31961" 5.5 2.4 1.9 0.4
"31971" 4.5 4 1.2 0.5
"31981" 5.7 4.3 1.5 0.3
"31991" 5.6 2.9 1.6 0.3
"32001" 4.3 2.7 1.6 0.2
"32011" 5 2.6 1.4 0.2
"32021" 5.1 2.4 1.1 0.3
"32031" 5.5 3 1.9 0.3
"32041" 5.5 3 1.9 0.1
"32051" 5.6 3.4 1.2 0.2
"32061" 5.4 2.5 1.8 0.3
"32071" 5.4 3.5 1.8 0.5
"32081" 4.6 3.8 1.5 0.3
"32091" 4.6 3.5 1.9 0.2
"32101" 5.2 3.9 1.3 0.4
"32111" 5.2 2.4 1.9 0.1
"32121" 5.6 4.2 1.5 0.4
"32131" 5.2 4 1.4 0.3
"32141" 4.3 3.1 1.9 0.3
"32151" 4.7 3.8 1.2 0.5
"32161" 5.6 2.9 1.9 0.6
"32171" 4.9 3.6 1.6 0.5
"32181" 5.8 2.8 1.8 0.4
"32191" 5.2 2.4 1.6 0.2
"32201" 5 3.4 1.5 0.2
"32211" 5.1 2.4 1.5 0.2
"32221" 5.1 2.4 1.7 0.2
"32231" 4.7 3.3 1.9 0.3
"32241" 4.7 2.6 1.2 0.5
"32251" 4.8 3.4 1.1 0.3
"32261" 5.2 3.2 1.2 0.2
"32271" 4.5 4.2 1.8 0.2
"32281" 5.2 3.5 1.3 0.6
"32291" 5.7 3.2 1.7 0.4
"32301" 4.9 3.8 1.7 0.2
"32311" 4.3 3.2 1.1 0.2
"32321" 5.8 4 1.6 0.2
"32331" 4.4 3.9 1.7 0.5
"32341" 5.6 2.9 1.6 0.3
"32351" 4.5 3.2 1.4 0.4
"32361" 5.8 3.9 1.4 0.3
"32371" 5.1 4.3 1.7 0.3
"32381" 5.2 3.9 1.1 0.3
"32391" 4.4 3.9 1.4 0.2
"32401" 4.5 3.1 1.2 0.2
"32411" 5 3.7 1.1 0.5
"32421" 4.9 4.1 1.8 0.1
"32431" 5.5 2.7 1.8 0.6
"32441" 5.2 2.3 1.8 0.4
"32451" 5.6 3 1.1 0.4
"32461" 4.4 4.4 1.3 0.6
"32471" 4.8 4.2 1.4 0.4
"32481" 5 4.3 1.1 0.5
"32491" 5.6 4 1.5 0.2
"32501" 4.7 3.1 1.3 0.5
"32511" 4.7 3.4 1.4 0.6
"32521" 5.7 3.3 1.8 0.1
"32531" 5.7 3.3 1.7 0.6
"32541" 4.8 2.9 1.2 0.3
"32551" 5.6 2.7 1.3 0.4
"32561" 4.6 3.8 1.5 0.4
"32571" 5 3.8 1.8 0.3
"32581" 4.4 2.3 1.8 0.1
"32591" 5.4 3.6 1.7 0.2
"32601" 4.8 3.7 1.4 0.1
"32611" 4.5 3.8 1.5 0.4
"32621" 5.6 2.4 1.5 0.4
"32631" 4.6 2.9 1.5 0.1
"32641" 5.8 3.6 1.4 0.2
"32651" 5 3.7 1.6 0.5
"32661" 4.7 3.4 1.2 0.5
"32671" 4.5 3.8 1 0.1
"32681" 4.8 2.3 1.4 0.5
"32691" 5.3 3 1.8 0.5
"32701" 5.1 2.8 1.5 0.3
"32711" 5.5 4.1 1.2 0.3
"32721" 5.2 2.4 1.7 0.6
"32731" 4.5 3.2 1.2 0.3
"32741" 5.1 2.6 1 0.2
"32751" 5 4.1 1.6 0.6
"32761" 4.5 3.8 1.9 0.4
"32771" 4.9 2.7 1.1 0.5
"32781" 5.3 3.8 1.9 0.5
"32791" 5.1 2.8 1.1 0.4
"32801" 5 4.3 1.8 0.2
"32811" 4.4 3.2 1.1 0.5
"32821" 4.3 3.8 1.1 0.6
"32831" 4.7 3.1 1.2 0.3
"32841" 4.5 3.4 1.1 0.4
"32851" 5 3.4 1 0.3
"32861" 5 3.2 1.7 0.1
"32871" 5 3.2 1.1 0.1
"32881" 4.4 2.9 1.8 0.2
"32891" 5.1 2.8 1.8 0.3
"32901" 4.4 2.8 1.2 0.4
"32911" 4.4 3 1.6 0.3
"32921" 5.2 2.9 1.8 0.4
"32931" 5.4 4.3 1.7 0.5
"32941" 5 2.7 1.4 0.2
"32951" 5.6 3.7 1.6 0.4
"32961" 4.7 3.2 1.8 0.2
"32971" 4.5 3.9 1.4 0.4
"32981" 5.4 3.5 1.1 0.2
"32991" 5 2.8 1.8 0.6
"33001" 4.7 4.2 1 0.2
"33011" 5.7 4.3 1.9 0.3
"33021" 5.8 2.9 1.4 0.6
"33031" 4.5 2.8 1.4 0.1
"33041" 5 3.9 1.6 0.4
"33051" 5.1 3.6 1.6 0.4
"33061" 5.6 3.4 1.1 0.5
"33071" 5.6 3.1 1.1 0.3
"33081" 4.5 4.1 1.4 0.2
"33091" 5.4 4.4 1.5 0.5
"33101" 5.7 2.6 1.9 0.6
"33111" 5.2 3.7 1.6 0.4
"33121" 5 2.7 1.5 0.3
"33131" 5.2 2.6 1.2 0.6
"33141" 5.3 3.3 1.1 0.3
"33151" 5.5 2.3 1.3 0.1
"33161" 5.5 2.9 1.1 0.4
"33171" 4.9 3.1 1.5 0.4
"33181" 4.3 4 1.9 0.1
"33191" 4.4 3.3 1.8 0.4
"33201" 4.7 2.9 1.2 0.5
"33211" 5.6 4.2 1.6 0.6
"33221" 5.5 3.3 1 0.3
"33231" 4.9 2.5 1.4 0.1
"33241" 5 3.5 1.8 0.2
"33251" 5.5 3.3 1.8 0.3
"33261" 5.1 4.3 1.7 0.4
"33271" 5.6 2.5 1.2 0.5
"33281" 5.4 3.8 1.1 0.1
"33291" 5.7 3.5 1.8 0.2
"33301" 4.6 3.1 1.5 0.3
"33311" 4.4 3.5 1.3 0.5
"33321" 5.3 3.8 1.6 0.4
"33331" 4.9 2.3 1.1 0.5
"33341" 4.9 4.2 1.4 0.5
"33351" 4.6 3.6 1.6 0.4
"33361" 4.6 3.4 1.2 0.3
"33371" 5.2 2.4 1.8 0.3
"33381" 4.9 3.5 1.7 0.4
"33391" 5.2 3.4 1.6 0.1
"33401" 4.7 2.5 1.6 0.6
"33411" 4.9 3.1 1.7 0.1
"33421" 5.7 3.5 1.8 0.4
"33431" 4.4 4.3 1.4 0.6
"33441" 4.5 3.1 1.8 0.6
"33451" 4.7 3.9 1 0.5
"33461" 4.4 2.8 1.3 0.4
"33471" 4.9 3.7 1.9 0.2
"33481" 4.6 3.7 1.6 0.4
"33491" 5.1 3.6 1.4 0.2
"33501" 5.1 3 1.4 0.1
"33511" 5.6 4.3 1.7 0.4
"33521" 4.9 3.2 1.8 0.5
"33531" 4.6 2.6 1.8 0.4
"33541" 5.6 3.2 1.8 0.3
"33551" 5.5 3.9 1.3 0.2
"33561" 5.3 2.8 1.3 0.4
"33571" 5.5 2.5 1.7 0.5
"33581" 5.3 2.9 1.9 0.5
"33591" 4.7 3.5 1.6 0.3
"33601" 4.5 3.2 1.2 0.6
"33611" 4.9 3.6 1.5 0.2
"33621" 4.6 4.4 1.6 0.5
"33631" 5.6 2.6 1.9 0.3
"33641" 4.5 3.9 1.8 0.1
"33651" 4.8 2.4 1.7 0.3
"33661" 5.8 3.9 1.5 0.3
"33671" 5.6 3.5 1.3 0.6
"33681" 4.5 3 1.9 0.4
"33691" 5.2 3.5 1.8 0.1
"33701" 5 4 1.9 0.5
"33711" 5.3 2.5 1.7 0.1
"33721" 5.7 3.5 1.1 0.2
"33731" 4.9 4.1 1.7 0.2
"33741" 4.9 4.2 1.1 0.1
"33751" 5 3.1 1.8 0.1
"33761" 5.4 4.2 1.5 0.3
"33771" 5.2 3.8 1.1 0.4
"33781" 4.5 3.8 1.1 0.2
"33791" 5.8 3.1 1.8 0.2
"33801" 5.6 2.8 1.8 0.3
"33811" 5.5 3.6 1.3 0.4
"33821" 4.8 3.1 1.3 0.3
"33831" 5.4 2.9 1.4 0.2
"33841" 4.6 3.9 1.9 0.4
"33851" 5 3.5 1.7 0.3
"33861" 4.9 4.1 1 0.4
"33871" 4.6 3.6 1.3 0.3
"33881" 5.2 4.3 1.3 0.5
"33891" 5.5 2.4 1.1 0.2
"33901" 5.3 3 1.6 0.3
"33911" 5.1 3 1.5 0.4
"33921" 4.4 2.8 1.4 0.2
"33931" 5.1 3.6 1.4 0.4
"33941" 5.6 2.7 1.5 0.2
"33951" 5.2 2.4 1.4 0.4
"33961" 5.5 2.5 1.3 0.4
"33971" 4.4 2.9 1 0.5
"33981" 4.7 3.6 1.9 0.4
"33991" 5.2 3 1.4 0.4
"34001" 4.8 2.6 1.5 0.1
"34011" 4.5 4.2 1.2 0.2
"34021" 5 3.4 1 0.2
"34031" 4.8 2.9 1.3 0.4
"34041" 5.6 2.9 1.6 0.5
"34051" 4.6 2.7 1.4 0.1
"34061" 5 4.1 1.3 0.2
"34071" 5.6 3.9 1.7 0.1
"34081" 4.4 2.5 1.5 0.4
"34091" 5.8 3.1 1.6 0.5
"34101" 5.5 2.4 1.8 0.5
"34111" 5.7 4.1 1.8 0.3
"34121" 4.3 3.4 1.8 0.5
"34131" 4.9 4.1 1.9 0.3
"34141" 5.1 2.7 1.6 0.2
"34151" 5.5 3.8 1.6 0.2
"34161" 5.7 2.5 1.6 0.3
"34171" 4.9 3.4 1.1 0.4
"34181" 4.6 3.6 1.7 0.2
"34191" 5.6 3.8 1.6 0.4
"34201" 4.6 2.9 1.8 0.2
"34211" 5.1 2.6 1.1 0.5
"34221" 4.9 2.8 1.9 0.1
"34231" 5.3 3 1.3 0.2
"34241" 5.5 3.2 1.2 0.2
"34251" 5.3 3.5 1.5 0.3
"34261" 5.1 3.5 1.1 0.4
"34271" 5.4 2.8 1.1 0.3
"34281" 5.2 2.8 1.2 0.3
"34291" 4.6 3.9 1.9 0.6
"34301" 4.6 2.9 1.6 0.3
"34311" 4.6 4.3 1.9 0.4
"34321" 5.8 4.1 1.9 0.2
"34331" 4.5 2.4 1.6 0.5
"34341" 4.8 2.6 1.2 0.5
"34351" 5.5 3 1.4 0.2
"34361" 4.4 3.2 1.5 0.5
"34371" 5.6 2.4 1.7 0.4
"34381" 5.6 3.9 1.5 0.5
"34391" 5 4 1.5 0.2
"34401" 4.6 4 1.7 0.3
"34411" 5 4 1.6 0.4
"34421" 4.6 3.7 1.3 0.2
"34431" 5.2 2.4 1.9 0.1
"34441" 5.2 4.1 1.6 0.6
"34451" 5.2 3.8 1.7 0.5
"34461" 5 3.1 1.7 0.5
"34471" 5 4.2 1.8 0.3
"34481" 5.7 2.9 1.7 0.2
"34491" 4.8 2.5 1.7 0.5
"34501" 5.3 2.5 1.5 0.4
"34511" 5 4.3 1.8 0.1
"34521" 4.7 2.7 1.2 0.1
"34531" 5 2.3 1.6 0.5
"34541" 4.9 3.6 1.7 0.4
"34551" 4.8 3.6 1.8 0.3
"34561" 4.3 2.7 1.1 0.5
"34571" 4.4 2.7 1.1 0.3
"34581" 5.1 2.7 1 0.4
"34591" 4.9 3.9 1.9 0.3
"34601" 5 3.7 1.8 0.5
"34611" 4.5 2.6 1.1 0.5
"34621" 5.4 3.7 1.3 0.5
"34631" 5.6 4 1.2 0.5
"34641" 4.8 3.9 1.2 0.3
"34651" 4.8 2.3 1.3 0.4
"34661" 5.8 2.4 1.2 0.4
"34671" 5.8 4.4 1.2 0.4
"34681" 5.2 2.4 1.9 0.3
"34691" 5.8 4.1 1.2 0.2
"34701" 5.8 3 1.1 0.3
"34711" 5.3 4.1 1.1 0.4
"34721" 5.3 2.5 1.3 0.4
"34731" 5.5 4.1 1.7 0.2
"34741" 4.4 2.6 1.2 0.5
"34751" 5.6 3.5 1.3 0.4
"34761" 5.6 3.1 1.1 0.1
"34771" 4.7 3.8 1.5 0.4
"34781" 5.4 3.3 1.9 0.2
"34791" 4.8 3.7 1.1 0.3
"34801" 5 3.4 1.4 0.5
"34811" 5 4.1 1 0.1
"34821" 4.3 3.3 1 0.4
"34831" 5.2 3.5 1.3 0.2
"34841" 5 3.6 1.4 0.5
"34851" 5.2 4 1.1 0.2
"34861" 4.7 3 1.6 0.4
"34871" 5.1 4.1 1.6 0.2
"34881" 5.4 3.8 1.8 0.3
"34891" 4.9 4.3 1.6 0.5
"34901" 5.2 3.4 1.6 0.3
"34911" 4.7 4.3 1.8 0.3
"34921" 4.7 3.9 1.1 0.4
"34931" 4.7 2.5 1 0.2
"34941" 5.2 3.8 1.9 0.1
"34951" 5.2 4 1.1 0.3
"34961" 5.6 4.1 1.2 0.3
"34971" 5.4 2.6 1.4 0.3
"34981" 4.5 3.5 1 0.3
"34991" 5.7 4 1.2 0.3
"35001" 5.7 2.4 1.8 0.2
"35011" 5 3.6 1 0.3
"35021" 5.2 2.6 1.4 0.4
"35031" 4.3 3.3 1.7 0.6
"35041" 5.5 2.9 1.3 0.6
"35051" 4.6 4 1.8 0.1
