"V1" "V2" "V3" "V4"
"2127" 5.2 2.1 3.5 1.4
"2128" 5.8 2 4 1.1
"2129" 5.8 2.5 3 1.7
"2130" 5.1 2.3 4.2 1.6
"2131" 6.3 2.2 4 1.7
"2132" 6.3 3.3 3.4 1.6
"2133" 5.9 3.1 5.1 1.4
"2134" 6.7 2.9 3.5 1.6
"2135" 6.6 3.1 4.9 1.4
"2136" 5.2 3.1 4.7 1.2
"2137" 5.1 2.8 4.7 1.4
"2138" 6.5 2.1 4.9 1.4
"2139" 4.9 3 4.9 1.5
"2140" 6.7 2.7 3.4 1.3
"2141" 5.8 3.3 3.5 1.5
"2142" 5.1 2.8 3.7 1
"2143" 5.3 3.3 4.3 1.5
"2144" 6.3 2.8 3.4 1.1
"2145" 5.1 2.3 3.3 1.6
"2146" 5.1 3 4.9 1.2
"2147" 5.4 2.4 3.4 1.1
"2148" 5.4 2.2 4.9 1.3
"2149" 5.2 3.2 4.5 1.4
"2150" 6.9 3 4.8 1.2
"2151" 5 2.9 3.2 1.3
"2152" 6.9 2.2 3 1.6
"2153" 6.4 3.3 4 1.5
"2154" 6.2 3.2 4.5 1.1
"2155" 5.6 2.4 4.6 1.5
"2156" 4.9 3.1 4.7 1.5
"2157" 5.8 2.5 3.4 1.4
"2158" 4.9 3.4 4.4 1.8
"2159" 6.9 3.1 5 1.6
"2160" 6.9 2 4.2 1.6
"2161" 5.1 2.5 4.6 1.1
"2162" 6.1 2.9 4.8 1.3
"2163" 5.1 2.5 3.1 1.2
"2164" 5.6 2.2 3.1 1.5
"2165" 5.6 3.1 5 1.8
"2166" 6.1 2.9 4.1 1.8
"2167" 6.5 2.8 4.3 1.3
"2168" 5 2.2 5.1 1.2
"2169" 6.2 2.3 4.5 1.1
"2170" 5 2.8 4.6 1.7
"2171" 6.2 2.5 3.6 1.3
"2172" 6.4 2.5 4.8 1.4
"2173" 6.4 2.6 4.1 1.6
"2174" 6.3 3.2 4.9 1.6
"2175" 6.7 3 3.1 1.2
"2176" 5.6 3.2 3.5 1.1
"2177" 5.9 2.8 3 1.6
"2178" 5.7 3.1 4.2 1.5
"2179" 5.5 2.5 5 1.5
"2180" 6.6 2.2 4.3 1.6
"2181" 6.7 2.7 4.3 1.5
"2182" 5.1 2.3 4.2 1.2
"2183" 5.4 2.2 4.5 1.8
"2184" 5.4 2.9 4.8 1.4
"2185" 5.8 2.9 4.1 1.4
"2186" 5.8 3.1 4 1.4
"2187" 5.8 3 3.2 1.2
"2188" 5.5 3.3 4.7 1.2
"2189" 5 2.7 4.5 1.5
"2190" 6.6 2 3.8 1.2
"2191" 4.9 2.7 3.9 1.4
"2192" 6.7 2.2 3.2 1.8
"2193" 5.8 3.1 3.8 1.5
"2194" 5.4 2.4 5.1 1.5
"2195" 5.1 2.6 3.7 1.6
"2196" 6.7 2.2 4.4 1.1
"2197" 6.1 2.4 3.1 1
"2198" 6.8 3.2 3.9 1.4
"2199" 5.4 3 4.1 1.2
"2200" 6.9 2.8 3.2 1.1
"2201" 6.7 3.2 4.2 1.3
"2202" 5.2 3.1 5 1.2
"2203" 6.6 2.8 5.1 1.6
"2204" 5.5 2 4 1.7
"2205" 5.6 2.4 3.7 1.6
"2206" 5.4 3.4 3.2 1.5
"2207" 6.9 2.9 5 1.2
"2208" 5.6 2.1 4 1.7
"2209" 6.1 3.1 4 1.3
"2210" 5.2 2.5 4.4 1
"2211" 5.2 2.4 3.6 1.4
"2212" 5.6 2.9 4.2 1.1
"2213" 5.8 2.6 4.9 1.5
"2214" 5.2 2.2 3.2 1.1
"2215" 5.9 2.2 3.2 1.6
"2216" 6.4 2.7 3.2 1.2
"2217" 5.1 3.3 3.2 1.5
"2218" 6.2 2.8 3.9 1.6
"2219" 6.4 2.9 4.6 1.3
"2220" 5 2.8 3.8 1.2
"2221" 5.4 3 4.9 1.6
"2222" 6.8 2.7 4.4 1.3
"2223" 5.8 2.3 4 1
"2224" 4.9 2 3.7 1.1
"2225" 6.9 2.1 4.3 1.4
"2226" 6.2 2.3 3.6 1.3
"2227" 4.9 2.1 4.1 1.7
"2228" 5.6 2.3 4.4 1.4
"2229" 5.3 2.5 3 1.2
"2230" 5.5 2.3 3.6 1.3
"2231" 4.9 2.5 4.3 1.8
"2232" 5.4 2.4 5 1.2
"2233" 5.4 2.2 3.5 1.1
"2234" 6.2 3.2 3.8 1.1
"2235" 6.9 3.3 3.2 1.7
"2236" 5.2 3 4.4 1.6
"2237" 5.8 2.8 4.3 1.5
"2238" 6.1 2.5 3.1 1.5
"2239" 6.1 3.2 4.3 1.2
"2240" 5.4 3.4 4 1.2
"2241" 5.1 2.5 3.6 1.7
"2242" 5.8 2.2 3.9 1.7
"2243" 6.3 2.2 3.4 1.7
"2244" 6 2.4 4.7 1
"2245" 5.6 3.4 4.8 1.2
"2246" 6 2.7 3.3 1.4
"2247" 6.9 2.1 4.6 1.5
"2248" 5.5 2.9 4.5 1.7
"2249" 5.7 2.4 4.1 1.1
"2250" 6.5 2.3 5 1.1
"2251" 5 2.7 3.7 1.3
"2252" 5.8 2.1 4.9 1.6
"2253" 6.4 2 3.3 1.4
"2254" 5.3 3.2 4.7 1.1
"2255" 5.3 2.8 3.8 1.6
"2256" 5.9 3.1 3.9 1.7
"2257" 5.4 3.1 4.9 1.7
"2258" 6.4 2.3 4.8 1
"2259" 6.1 2.9 3.4 1.7
"2260" 5 3 4 1.8
"2261" 6.6 3.2 5 1.3
"2262" 6.5 2.6 3.3 1.1
"2263" 6.9 2.1 3.5 1
"2264" 5.5 3 4.3 1.4
"2265" 6 2.7 4.3 1.2
"2266" 6.6 2.9 3.8 1.2
"2267" 5.1 2.6 4 1.6
"2268" 6.7 2.2 4.8 1.1
"2269" 5.5 3.2 3 1.6
"2270" 6.8 2.2 3 1.6
"2271" 5.1 2.3 3.6 1
"2272" 6.5 2.8 4.3 1.1
"2273" 6.9 2.7 4.1 1.7
"2274" 6.7 3.1 4.1 1.4
"2275" 6.3 2.5 3.2 1.4
"2276" 6.8 3.1 4.4 1.4
"2277" 6.9 3.2 4.2 1.4
"2278" 6.6 3.2 3.1 1.8
"2279" 5.7 2 5.1 1.5
"2280" 5.6 2.7 4.8 1.1
"2281" 6.3 2.1 3.7 1.4
"2282" 5 2.6 3.3 1.2
"2283" 5.4 3.1 4.2 1.3
"2284" 6.5 3.3 3.5 1.7
"2285" 6.8 2.7 4.6 1.7
"2286" 6 3.3 3.6 1.6
"2287" 6.4 2.5 4.6 1.1
"2288" 5.6 3 3.2 1.1
"2289" 6.6 2.6 4.6 1.3
"2290" 6.3 2.4 3.6 1.7
"2291" 6.1 2.1 4.9 1.7
"2292" 6.6 3.1 3.1 1.6
"2293" 5.2 2.2 4.1 1.5
"2294" 6.9 2.6 3.3 1.1
"2295" 6.6 2.2 4.8 1.7
"2296" 6.4 2.5 3.4 1.1
"2297" 5.1 2.3 4.7 1.3
"2298" 6.7 2.2 3.8 1.8
"2299" 5.3 2.3 4.4 1.2
"2300" 5.3 3.2 4 1.3
"2301" 6.5 3.2 4.3 1.7
"2302" 5.7 2.1 3.9 1.2
"2303" 6.6 2.3 4.7 1.1
"2304" 6.9 2.1 4.1 1.5
"2305" 5.4 3.2 3.6 1.2
"2306" 5.6 2.3 4.4 1.3
"2307" 7 3 4.8 1.3
"2308" 6.8 2.2 4.2 1.7
"2309" 6.1 2.2 4.8 1.1
"2310" 5.7 2.7 3.3 1.2
"2311" 5.8 2.9 5 1
"2312" 5.7 2 5 1.1
"2313" 5.7 2.2 3.7 1
"2314" 5.3 3.3 4.7 1.3
"2315" 6.1 2.5 4 1.8
"2316" 5.5 2.6 3.8 1.4
"2317" 6 2.1 3.7 1.6
"2318" 6.1 2.5 3.3 1.4
"2319" 5.5 3.1 3.8 1.7
"2320" 6.3 2.3 3.4 1.7
"2321" 6.9 3.2 4.9 1.1
"2322" 6.9 3.2 4.2 1.6
"2323" 5 2 3.6 1.5
"2324" 6.3 3.2 4.6 1.5
"2325" 5.5 2.1 4.5 1.1
"2326" 5.1 3.3 4.3 1.2
"2327" 6.5 2.1 4.1 1
"2328" 5.8 3 3.4 1.2
"2329" 5.4 2.9 3 1.1
"2330" 5.4 2.5 3.2 1.4
"2331" 5.6 3.2 3.2 1.8
"2332" 6.9 2.3 3.7 1.1
"2333" 5.2 3 3.2 1.6
"2334" 6.7 2.7 4.8 1.1
"2335" 6.8 2.5 4.2 1.5
"2336" 6.8 2.3 4.6 1.3
"2337" 6.6 2.4 4.9 1.4
"2338" 6.9 2.9 4.2 1.3
"2339" 5.3 2.9 4.2 1.3
"2340" 5.1 3 4.1 1.6
"2341" 5.5 2.1 4.5 1.2
"2342" 5.5 2.9 3.8 1.7
"2343" 6.7 2.8 5 1.3
"2344" 6.2 2.3 3.4 1.1
"2345" 6 2.9 4.5 1.5
"2346" 5.6 2.7 3.7 1.2
"2347" 5.4 2.2 4 1.4
"2348" 6.7 2.3 4.5 1.8
"2349" 6 2.7 4.8 1.3
"2350" 5.8 2.8 3.8 1.1
"2351" 5.4 3 3.5 1.1
"2352" 6.2 2.9 3.9 1.5
"2353" 5.1 2.8 4.8 1.1
"2354" 6.2 2.1 3.4 1.1
"2355" 6.2 2.6 4 1.6
"2356" 5.1 3.2 4.5 1.6
"2357" 5 3 4.4 1.6
"2358" 4.9 2.4 3.4 1.7
"2359" 5.2 3 4.3 1.7
"2360" 6.3 2.3 4.5 1.7
"2361" 5.2 2.9 4.2 1.4
"2362" 6.5 3.2 4.2 1.3
"2363" 6.2 2.3 3.8 1.6
"2364" 6.7 2.1 4.2 1.5
"2365" 5 2.4 3.9 1.7
"2366" 6.9 2.8 4.8 1.6
"2367" 6.8 3 3.5 1.5
"2368" 6.1 3 5 1.6
"2369" 5.9 2.5 4.4 1.7
"2370" 6.3 2.1 3.1 1
"2371" 6.4 2 4.7 1.4
"2372" 5.2 3.4 3.3 1.7
"2373" 6.4 3.4 5 1.4
"2374" 5.6 2.3 3 1.4
"2375" 5 3 3.7 1.6
"2376" 6.8 2.1 4.1 1.3
"2377" 5.9 3.1 3.9 1.1
"2378" 6.7 3.3 3.3 1.2
"2379" 5.8 2.8 4.8 1.7
"2380" 6 3 5 1.1
"2381" 6.4 2.6 3.5 1.5
"2382" 5.8 2.6 3.2 1.2
"2383" 6.2 2 3 1.2
"2384" 6.3 2.9 4.7 1.5
"2385" 7 3.1 3.1 1
"2386" 6.1 2.9 3.5 1.8
"2387" 6.1 2.6 4 1.7
"2388" 6.3 2.9 3.8 1.5
"2389" 5 2 3.7 1.6
"2390" 5.2 2.2 3.6 1.4
"2391" 5.3 3.3 4.6 1
"2392" 5 2.2 5 1.3
"2393" 6.9 2.1 3.3 1.4
"2394" 6.5 2.9 4.9 1.6
"2395" 6.4 2.1 4.3 1.4
"2396" 5.7 2.6 3.6 1.2
"2397" 5.9 2.5 5 1.6
"2398" 5.1 3.3 4.5 1.1
"2399" 5.8 3 5 1.5
"2400" 5.5 2.5 4.8 1.5
"2401" 6.1 3 3.5 1.4
"2402" 6.6 2.2 3.8 1.1
"2403" 5.4 2.4 4.5 1.5
"2404" 5.6 3.4 4 1.4
"2405" 4.9 2.3 4.1 1.2
"2406" 6.3 3 5 1.4
"2407" 5.4 3.1 5 1.6
"2408" 6.8 2.5 3.1 1
"2409" 6.4 2.6 4.7 1.1
"2410" 4.9 3.3 3.2 1.3
"2411" 6.5 3.2 4.3 1.4
"2412" 5.9 3.1 4.7 1.2
"2413" 5.6 3.3 5 1
"2414" 5.3 3 3.6 1.2
"2415" 5.2 3.2 4.5 1.5
"2416" 5.5 2.6 3.1 1.5
"2417" 5.9 2.1 4.3 1.7
"2418" 5.5 2.4 4.5 1.3
"2419" 5.3 2.2 3.1 1.6
"2420" 6.5 3 3.9 1.1
"2421" 6.9 2.3 3.2 1.2
"2422" 6.2 3 4.9 1.3
"2423" 5.3 2.4 3.3 1.5
"2424" 5.8 3.1 3.7 1.6
"2425" 5.2 3.2 4.7 1.5
"2426" 6.7 2 4.7 1.3
"2427" 5.2 2.2 4.8 1.6
"2428" 6.1 3.1 4.6 1.4
"2429" 6.4 2.1 3.5 1.2
"2430" 6.1 2 4.6 1.1
"2431" 5.6 3 3.5 1.4
"2432" 6.7 2.6 3.3 1.4
"2433" 5.4 2.6 3.7 1.2
"2434" 5.8 2.7 4.9 1.2
"2435" 5.3 2.7 3.3 1.5
"2436" 6.1 2.2 3.6 1.3
"2437" 6.2 2.3 4.2 1.8
"2438" 5.2 2.1 5.1 1.4
"2439" 6.6 2.4 3 1.2
"2440" 5.1 2.5 3.7 1.2
"2441" 5.4 3.1 4.4 1.4
"2442" 5 2.3 3.3 1.5
"2443" 5.5 2.6 3.1 1
"2444" 5.3 2 4.1 1.3
"2445" 5.5 2.5 4.1 1.4
"2446" 6.3 3.1 3.8 1.6
"2447" 6.1 2.6 4.1 1.4
"2448" 5.5 2.8 3.6 1.3
"2449" 6.8 2.2 4.2 1.4
"2450" 6.7 2.5 5 1.4
"2451" 5.6 2.9 4.9 1.1
"2452" 5.3 2.1 3.7 1.2
"2453" 7 2.5 3 1.5
"2454" 5.4 2.8 4.5 1.8
"2455" 5.5 3.1 4.4 1.8
"2456" 5 3.3 5.1 1.4
"2457" 6 3.1 3 1.2
"2458" 5.5 2.4 4.2 1.5
"2459" 5.4 2.1 4.2 1.6
"2460" 6.8 2.2 3.5 1.4
"2461" 5.4 2.2 3.9 1.6
"2462" 5.2 3.1 3.3 1.5
"2463" 6.7 2.4 4 1.2
"2464" 6.5 2.9 4.9 1.5
"2465" 6.2 2.3 4.2 1.8
"2466" 5.1 2.7 4.6 1.2
"2467" 5.5 2.4 4 1.4
"2468" 5.9 2.3 3.5 1.2
"2469" 5.8 3.3 4.8 1.3
"2470" 5.7 2.5 3.4 1.2
"2471" 6.6 2.4 4.9 1.3
"2472" 6.6 2.8 3.2 1.3
"2473" 5.1 2.9 3.6 1.6
"2474" 6.4 2.5 4.6 1.5
"2475" 5.5 2.8 4.6 1
"2476" 6 3.1 3.9 1.5
"2477" 5.7 3.3 3.1 1.7
"2478" 5.5 2.2 3.3 1
"2479" 6.8 2.9 3.5 1.5
"2480" 6.1 2.5 3.7 1.6
"2481" 6.3 3.3 3.2 1.1
"2482" 5.5 2.3 5 1.1
"2483" 6.6 2.4 4.6 1.7
"2484" 5.2 2.8 3.6 1.6
"2485" 6.1 3.2 4.8 1.7
"2486" 6 2.5 4.7 1.7
"2487" 5.8 2.1 4.7 1.7
"2488" 5.8 2.2 4 1.6
"2489" 6.4 2.5 4.2 1.4
"2490" 6.1 3.2 4.7 1.4
"2491" 5.2 3.1 5 1.5
"2492" 5.8 3 4.4 1.7
"2493" 6.6 2.3 3.9 1.5
"2494" 6.8 2 4.9 1.7
"2495" 6.3 3.1 4.8 1.7
"2496" 5.8 2.7 5.1 1.6
"2497" 5.5 3.3 3.9 1.1
"2498" 7 3.4 3 1.6
"2499" 6 2.3 4.4 1
"2500" 6.8 2.5 4 1.2
"2501" 5.7 2.9 3.8 1.5
"2502" 6.9 2.9 3.7 1.4
"2503" 6.6 2.7 4.7 1.5
"2504" 6.4 2.2 3.8 1.1
"2505" 5.7 2.8 4.6 1.4
"2506" 5.6 2.9 3.5 1.3
"2507" 5.5 2.8 3 1.4
"2508" 6.5 2.9 4.7 1.7
"2509" 5 2.4 4 1.7
"2510" 6.5 3.1 3.8 1.4
"2511" 6 3.2 4.7 1.6
"2512" 5 2.6 3.3 1.8
"2513" 6.6 2.7 4.3 1.5
"2514" 6.3 2.5 4 1
"2515" 6.8 2.6 3.4 1.2
"2516" 6.6 2.5 4.1 1.1
"2517" 6 2.2 4.6 1.4
"2518" 5.3 2.9 4.6 1.5
"2519" 5.8 3.1 4.7 1.1
"2520" 5.6 3.1 3.5 1.4
"2521" 5.6 2.5 5 1.6
"2522" 5 3 4.9 1.1
"2523" 5.3 3.1 3.7 1.3
"2524" 5.4 2.1 3.1 1.4
"2525" 5.7 2.7 4 1.3
"2526" 6.8 2.5 4.9 1.7
"2527" 6.4 3.2 3.7 1.7
"2528" 5.5 3.2 4.8 1.2
"2529" 6.8 3.3 3.4 1.2
"2530" 6.6 2.6 3.4 1.1
"2531" 5.1 3.1 4.2 1.4
"2532" 7 2.1 5 1.2
"2533" 5.2 2.9 4.2 1.6
"2534" 6.9 2.3 3.6 1.3
"2535" 6.2 2.8 3.8 1
"2536" 5.4 3.1 4.1 1.6
"2537" 6 3.3 5.1 1.7
"2538" 6.2 3.2 3.2 1.2
"2539" 6.9 2.2 4.2 1.1
"2540" 6.3 2.4 3.3 1.3
"2541" 6.9 2.3 4.1 1.1
"2542" 5.5 3.1 3.3 1.1
"2543" 6.4 3.3 4.7 1
"2544" 6.6 3.3 3.1 1.5
"2545" 5.9 2.3 4.6 1.7
"2546" 6.4 2.3 3.7 1.6
"2547" 6.1 3.2 3.8 1.4
"2548" 5.9 2.8 3.7 1.8
"2549" 6.7 2.4 5.1 1.6
"2550" 5 2.9 4.5 1.3
"2551" 5.3 2.5 3.2 1.4
"2552" 6.9 3.2 3.1 1.1
"2553" 4.9 3.2 4.6 1
"2554" 6.1 2.3 4 1.1
"2555" 6.3 2.3 4.3 1.8
"2556" 6.8 2.8 3.7 1.1
"2557" 5.4 3.1 4.8 1.7
"2558" 6.5 2.2 3.6 1.2
"2559" 5 3.2 3.6 1.2
"2560" 6.7 2.6 4.1 1.2
"2561" 5.4 2.3 4.4 1.6
"2562" 5.5 3.3 3.3 1.2
"2563" 5.2 2.4 4.2 1.3
"2564" 6.9 2.3 3.6 1.4
"2565" 6.2 2.7 4 1.2
"2566" 6.8 2.4 3.9 1.7
"2567" 5 2.1 4 1.5
"2568" 5.3 2.8 3.8 1.1
"2569" 5.3 2.5 4.9 1.3
"2570" 6.6 3.2 4.4 1.2
"2571" 6.3 2.7 4.9 1.8
"2572" 6.8 2.5 3.3 1.5
"2573" 6.9 3.2 4.5 1.3
"2574" 5.1 2.8 3.9 1.2
"2575" 5.6 3.3 3.1 1.7
"2576" 5 2.5 3.9 1.3
"2577" 6.1 3.4 4 1
"2578" 5.6 3.3 4.6 1.4
"2579" 6.4 3.2 4.2 1.1
"2580" 5.5 3.4 4 1.2
"2581" 5.5 2.9 3.4 1.3
"2582" 6.6 3.2 4.7 1.6
"2583" 6.7 2.9 4.3 1.1
"2584" 5.9 3.1 3.8 1.1
"2585" 6.5 2.1 4.5 1.5
"2586" 6.7 2.3 4.8 1.1
"2587" 6.4 2.7 3.6 1.8
"2588" 5.4 2.1 3.9 1.7
"2589" 6.3 2.1 3.3 1.7
"2590" 6 2.8 4.3 1.5
"2591" 5.1 2 4.2 1.5
"2592" 6 2.2 4.4 1.2
"2593" 6.6 2.4 4.8 1
"2594" 6.5 3.4 4.4 1.4
"2595" 5 2.9 4.4 1.6
"2596" 5.5 2 3.2 1.7
"2597" 4.9 2.4 3.3 1.1
"2598" 5.4 2.2 4 1.3
"2599" 6 2.4 4.8 1.3
"2600" 5.3 3.2 4.5 1.4
"2601" 5.4 3.4 4.5 1.3
"2602" 6.1 3.1 4.5 1.7
"2603" 5.6 2.5 4.7 1.7
"2604" 5.4 2.8 4.1 1.7
"2605" 6.4 2.5 3.7 1.4
"2606" 5.3 3.1 3.3 1.5
"2607" 6.7 2.8 4.1 1.6
"2608" 5.9 2.4 3.6 1.7
"2609" 6.3 2.6 4.3 1.1
"2610" 5.7 3.1 4.3 1.6
"2611" 5.2 3 3.5 1.6
"2612" 5.3 2.7 4.8 1.5
"2613" 5.6 2.9 4 1.3
"2614" 5.4 3.1 4.4 1.2
"2615" 6.9 2.1 3.7 1.3
"2616" 6.2 2.9 3.2 1.8
"2617" 6.6 2.4 4.8 1.8
"2618" 5.3 3.2 3.6 1.8
"2619" 5.9 2.2 3.5 1.1
"2620" 5.2 2.9 5 1.5
"2621" 5.3 3.2 3 1.7
"2622" 6.1 2.4 4.8 1.1
"2623" 6.3 2.7 3.4 1.5
"2624" 5.5 2.5 3.7 1.6
"2625" 6.4 2.7 3.7 1.1
"2626" 5.4 2.1 4 1.2
"2627" 7 2 3.5 1.4
"2628" 6.1 2.7 3.3 1.8
"2629" 6.4 3.1 4.5 1.1
"2630" 6.8 2.2 4.8 1.8
"2631" 5.5 2.4 5 1.3
"2632" 6.8 2.6 3.3 1.2
"2633" 6.7 2.2 4.6 1.3
"2634" 5.4 2.1 3.3 1.2
"2635" 5.8 3.3 3.6 1.4
"2636" 6.5 2.6 3.4 1.1
"2637" 6.9 2.1 3.2 1.4
"2638" 6.5 2.1 3.4 1.4
"2639" 6.8 3.3 3.8 1.6
"2640" 6.6 2.8 3 1.5
"2641" 5.4 2.4 3 1.6
"2642" 6.2 2.8 5 1.1
"2643" 5.4 2.2 3.6 1.5
"2644" 5.9 2.6 4.4 1.1
"2645" 6.6 2.9 3.9 1.2
"2646" 5.3 2.8 3.1 1.3
"2647" 6.9 2.6 3.6 1.1
"2648" 5.1 3.3 4.4 1
"2649" 6.8 2.2 4.2 1.1
"2650" 6.2 2.9 3.9 1.2
"2651" 4.9 3.2 4 1.1
"2652" 6.2 2.5 4.7 1.2
"2653" 7 2.3 4.6 1.5
"2654" 5.4 3.1 4.5 1.3
"2655" 6.1 2.7 4.3 1.5
"2656" 4.9 3.1 3.6 1
"2657" 5.6 2.5 4.6 1.5
"2658" 6.4 2.6 3.3 1.8
"2659" 5.7 3.4 5.1 1.2
"2660" 7 2.9 3.8 1.6
"2661" 6.9 2.4 4.6 1.1
"2662" 6.4 2.8 4.3 1.2
"2663" 5.4 2 4.1 1.4
"2664" 5.5 2.3 4.1 1.1
"2665" 6.5 2.9 3.5 1.1
"2666" 6.8 2.7 4 1.4
"2667" 5.6 2.7 4 1.5
"2668" 5.4 3.3 4.7 1.3
"2669" 6.9 2.4 4.9 1.3
"2670" 6.8 2.3 4.1 1.7
"2671" 6.2 2 4.6 1.6
"2672" 5.2 2.7 3.5 1.8
"2673" 4.9 2.5 3.6 1.4
"2674" 6.6 2.5 3.7 1.1
"2675" 6.1 2.9 3.8 1.1
"2676" 5.6 3 4.4 1.5
"2677" 4.9 2.2 3.8 1.2
"2678" 5.1 2.2 4.7 1.1
"2679" 5.2 2.6 4.8 1.5
"2680" 6.9 2.7 3.1 1.5
"2681" 7 3 4.9 1.5
"2682" 6.4 2.7 4.9 1.4
"2683" 5.5 3 3.6 1.5
"2684" 6.8 3.1 4.8 1.5
"2685" 5.5 3.3 4.6 1.5
"2686" 5.6 3 3.1 1.4
"2687" 6.4 3 4.1 1.1
"2688" 6.2 2.5 4.1 1.6
"2689" 5.8 2.6 4 1.6
"2690" 5.3 3 4.6 1.7
"2691" 6.6 2.8 4.7 1.7
"2692" 5.6 3 4.2 1.4
"2693" 5 2.3 4.8 1.3
"2694" 6.6 3.4 4.5 1.1
"2695" 6.4 2.1 3.9 1.3
"2696" 6.4 2 3.8 1.8
"2697" 5.9 2.6 4.6 1.2
"2698" 5.5 2.5 3.7 1.5
"2699" 5.9 2.2 4.7 1.2
"2700" 6.9 3.1 4.9 1.3
"2701" 6.3 2.9 5 1.2
"2702" 5.1 3.2 3.6 1.5
"2703" 5.9 2.6 4.3 1.7
"2704" 6 3 3 1.6
"2705" 6.4 2.4 4 1.6
"2706" 5.4 2.2 3.8 1.7
"2707" 6.2 2.4 4.4 1.4
"2708" 5.9 2.9 3.4 1.4
"2709" 5.3 2.2 3.5 1.3
"2710" 6 3.2 4.5 1.3
"2711" 5.2 2.2 4.5 1.3
"2712" 5.6 3.2 4.2 1.3
"2713" 6.5 2.2 3.7 1.1
"2714" 6.7 2.5 3.1 1.4
"2715" 6.5 2.3 4 1.8
"2716" 4.9 2.7 4.1 1.1
"2717" 6 2.4 4.5 1.3
"2718" 6.6 2.3 4.9 1.2
"2719" 6.4 2.6 4.2 1.1
"2720" 6.4 2.3 3.2 1.6
"2721" 6.5 2.9 3.5 1.8
"2722" 5 3.3 4.8 1.2
"2723" 5.6 3.3 3 1.6
"2724" 5.9 2.8 4.4 1.5
"2725" 5.5 2.6 4 1.5
"2726" 6.1 2.9 4.1 1
"2727" 5.2 2.7 3.9 1.4
"2728" 6.9 2.3 3.6 1.8
"2729" 6.9 2.4 4.4 1.1
"2730" 5.3 2.8 3.3 1.6
"2731" 6.1 2.3 4.1 1.4
"2732" 6.4 2.2 4.1 1.2
"2733" 6.3 3.2 3.5 1.2
"2734" 5.7 2.9 4.4 1.7
"2735" 5.5 3 4.9 1.7
"2736" 5.8 2.9 4 1.1
"2737" 6.7 2.1 3.2 1.5
"2738" 5.6 3 5 1.3
"2739" 6.9 3.3 3.7 1.1
"2740" 5.3 3 5 1.6
"2741" 6.5 2.5 5 1.8
"2742" 6 3.2 4.3 1.7
"2743" 5.7 2.5 3.5 1.7
"2744" 6.6 2.2 3.9 1.6
"2745" 6.5 2.9 4.2 1.7
"2746" 5.2 3.2 3.4 1.2
"2747" 6.4 3.1 4.3 1.1
"2748" 5.7 2.3 3.7 1.5
"2749" 5.6 2.3 3.2 1.5
"2750" 6.9 3.3 3.9 1.7
"2751" 6.7 2.3 4.8 1.7
"2752" 5.1 2.6 4.3 1.5
"2753" 5.4 2.1 3.8 1.5
"2754" 5.8 3.3 3.6 1.2
"2755" 4.9 2 3.3 1.5
"2756" 6.7 2.1 3.7 1.6
"2757" 6.4 2.4 3.1 1.2
"2758" 6.2 2.1 4.2 1.4
"2759" 5.6 2.2 3.6 1.8
"2760" 6.1 3.1 3.3 1.8
"2761" 5.3 2.5 4.2 1.8
"2762" 7 2.7 3.9 1.6
"2763" 5.5 2.1 4.7 1.3
"2764" 6.5 2.8 3.6 1.2
"2765" 6.8 2.4 4.1 1.2
"2766" 7 2.2 4.4 1.8
"2767" 5.2 2.2 4.3 1.1
"2768" 6.9 2 4.8 1.7
"2769" 5.4 2.8 3.7 1.1
"2770" 5.1 3.2 3.8 1.7
"2771" 5.8 2.7 3.5 1.1
"2772" 5.3 2.8 3.3 1.2
"2773" 5.5 2 3.7 1.1
"2774" 6.9 2.2 4.6 1.1
"2775" 5.9 2.5 4.1 1.2
"2776" 6.8 2.3 3.9 1.6
"2777" 5.9 2.5 3.7 1.7
"2778" 5.6 3.3 4 1.1
"2779" 6.1 2.1 3.5 1.4
"2780" 6.6 2 3.7 1.7
"2781" 6.9 2.3 4.9 1.5
"2782" 5.4 2.2 3.7 1.4
"2783" 6.3 3.2 5.1 1.1
"2784" 5.3 2.3 3.7 1
"2785" 6.6 3.3 3.5 1.2
"2786" 5.8 3.4 3.7 1.4
"2787" 6.8 3 4 1.7
"2788" 6 2.7 4.5 1.6
"2789" 7 2.5 4.5 1.6
"2790" 5.8 2.3 3.4 1.4
"2791" 5.3 2.2 4.4 1.2
"2792" 6.1 3.3 3.1 1.3
"2793" 6.2 2.3 3.5 1.3
"2794" 5.4 3.3 4.8 1.6
"2795" 5.2 2.4 3.5 1.6
"2796" 5.7 3 4.7 1.3
"2797" 5.7 2.8 3.8 1.2
"2798" 6.6 2.8 5.1 1.7
"2799" 6.6 3.3 3.5 1.3
"2800" 5.2 2.8 4.6 1
"2801" 6.5 2.1 4.6 1.1
"2802" 5.6 3 3.3 1.6
"2803" 6.9 2.9 5.1 1.3
"2804" 5.8 3 4.9 1.7
"2805" 6.6 2.5 4.3 1.6
"2806" 4.9 2.3 4.5 1.7
"2807" 6.8 3.3 3.3 1.8
"2808" 4.9 2.8 4 1.5
"2809" 5.4 2.7 3.8 1.1
"2810" 5.6 2.2 3.5 1
"2811" 5.2 2.2 3.8 1.4
"2812" 6.1 3 4.1 1.5
"2813" 6 2.7 4 1.6
"2814" 5.7 2.2 4.3 1.7
"2815" 6.9 2.1 3.3 1.4
"2816" 6.8 2.5 3.3 1.1
"2817" 6.5 2 3.8 1.8
