"V1" "V2" "V3" "V4"
"2113" 5.7 3.7 5.6 2.2
"2114" 7 3.2 4.9 2.3
"2115" 6 2.2 6.9 2.5
"2116" 6.5 2.9 4.7 1.6
"2117" 5.2 2.9 5.8 2.4
"2118" 6.4 2.7 6.6 2
"2119" 7.6 3.3 5.2 2.5
"2120" 5.1 2.4 5.7 2.4
"2121" 7.4 3.3 5.3 2.3
"2122" 6.9 2.3 4.7 2.2
"2123" 6.7 2.3 5.6 2.3
"2124" 6.2 2.4 6.2 1.6
"2125" 7.7 3.4 6.4 1.6
"2126" 6.7 3.8 4.9 2
"2127" 5.5 2.3 6.8 1.9
"2128" 5.2 3.4 6.3 1.6
"2129" 5.9 2.8 5 2.1
"2130" 6.1 3.7 5.6 2.2
"2131" 5.3 2.4 6.4 2.1
"2132" 7.7 3.7 5.4 1.9
"2133" 5.5 2.3 6.7 1.7
"2134" 7 3 6.3 1.6
"2135" 7.6 2.4 6.5 2.2
"2136" 7.4 3 4.8 2.2
"2137" 5.3 2.9 6.7 2.3
"2138" 7.4 2.6 4.9 2
"2139" 5.6 3.5 6.1 1.9
"2140" 7.5 2.5 6.4 2.4
"2141" 7.1 2.3 6.5 1.6
"2142" 6.9 2.6 6.6 2.3
"2143" 7.7 3.7 6.8 1.5
"2144" 7 3.1 4.7 1.6
"2145" 6 2.5 5.5 1.7
"2146" 5.6 2.6 6.6 1.9
"2147" 7.8 2.6 6.4 2
"2148" 7.7 2.5 6.5 1.5
"2149" 5.8 2.4 6.8 2
"2150" 7.2 3.6 5.3 2.4
"2151" 7.3 2.8 6.8 1.9
"2152" 7.4 2.8 5.3 2
"2153" 6.6 3.3 5.5 2.2
"2154" 7.4 3.3 4.9 1.8
"2155" 5.6 3.7 4.9 2.1
"2156" 7.1 2.2 5 1.5
"2157" 6.9 3 6.8 1.9
"2158" 4.9 3.7 6.1 1.5
"2159" 6.2 3 4.5 2
"2160" 5.2 3.2 5.4 2
"2161" 7.1 2.8 5.7 1.4
"2162" 6 3.3 6.2 2.1
"2163" 7 3.1 6.5 2.1
"2164" 6.1 3 6.5 1.6
"2165" 7.2 2.6 6.5 1.6
"2166" 5.1 3 4.5 2.5
"2167" 7.1 3.1 5 2
"2168" 5.5 3.1 6.3 2.2
"2169" 7.1 3.1 6.9 1.7
"2170" 5.9 2.3 5.1 1.8
"2171" 6.2 2.6 5.8 2.2
"2172" 7.3 2.4 5 2.5
"2173" 7.4 2.2 5.9 2.2
"2174" 7 2.6 4.8 1.7
"2175" 7.1 2.8 5 2
"2176" 5.2 3 6.1 1.8
"2177" 5.8 3.1 6.6 1.5
"2178" 7.9 3.5 6.5 2.5
"2179" 7.8 3.1 6.1 2.4
"2180" 7.2 2.8 4.9 2.5
"2181" 6.3 3.2 6.1 1.8
"2182" 6.7 3.3 4.5 2.2
"2183" 5.9 2.2 6.5 1.7
"2184" 7.4 3.5 5.8 2.2
"2185" 5.8 2.6 5.5 1.7
"2186" 5.2 3.1 6.8 2.2
"2187" 6.8 3.6 5.7 2.4
"2188" 5.8 2.4 5.3 1.8
"2189" 7 3.6 5.6 1.9
"2190" 5.4 3.4 4.7 1.7
"2191" 7.9 3.5 4.9 2.2
"2192" 6 3.3 6.5 1.5
"2193" 7.1 3.2 5.7 1.5
"2194" 5.7 3 6.6 1.8
"2195" 5.6 3.8 5 2.2
"2196" 5.4 3.1 5.6 1.7
"2197" 7.2 3.4 5.2 1.9
"2198" 6.9 3.2 5.4 1.6
"2199" 7.4 3.2 5.5 2.5
"2200" 6.2 3.4 6.1 2
"2201" 4.9 2.2 6.4 2.5
"2202" 5.2 2.7 6.2 1.8
"2203" 4.9 3.7 6 2.1
"2204" 7.1 2.4 5.2 1.5
"2205" 5 2.4 5.5 1.8
"2206" 5.9 2.4 6.2 2.2
"2207" 7.3 3.5 5.1 2
"2208" 7.7 2.8 6.4 1.7
"2209" 5.9 3.1 6.1 1.6
"2210" 7.6 3.3 5.5 1.5
"2211" 7.2 3.8 5.8 2.4
"2212" 6.4 3.2 6.8 1.5
"2213" 7.3 2.8 4.9 1.8
"2214" 5.9 3.5 6.3 2.2
"2215" 5.1 2.7 6.3 2.2
"2216" 7.5 2.6 5.2 2
"2217" 7.2 2.5 4.8 1.8
"2218" 5.3 3.2 6.5 2.3
"2219" 7.8 2.4 6.5 2.2
"2220" 5.7 3 5.2 2.2
"2221" 5.8 3.8 6.5 1.5
"2222" 6.6 2.9 5.2 1.9
"2223" 6.4 2.6 5.2 2.2
"2224" 6.8 3.3 6.8 1.7
"2225" 7.7 2.7 5.3 2.2
"2226" 7.8 2.4 6.4 2.3
"2227" 7 3.6 6 2
"2228" 7.8 2.6 5.8 1.6
"2229" 5.5 3.3 5.4 1.6
"2230" 6.1 3.7 6.4 2.3
"2231" 6.7 3 6.7 1.6
"2232" 7.3 2.8 6.2 2.5
"2233" 7 3.5 6.3 1.9
"2234" 5.2 2.6 5.3 2.2
"2235" 5.2 3.1 4.8 1.5
"2236" 5.2 2.9 4.7 1.5
"2237" 7.2 3.4 5.5 1.8
"2238" 5 3.1 5 1.7
"2239" 7.7 3.5 5 2.4
"2240" 7.4 3.2 4.7 2
"2241" 6.8 3.7 5.6 2.3
"2242" 5.4 3.5 4.5 2.2
"2243" 5.2 2.7 4.5 1.7
"2244" 7.8 2.8 6.5 1.6
"2245" 7.4 2.2 4.5 2.2
"2246" 6.6 2.8 6.6 1.6
"2247" 6.5 2.9 4.9 1.5
"2248" 5.1 2.6 5.7 2.5
"2249" 6.1 2.3 6.3 2.1
"2250" 7.8 3.4 6.1 1.7
"2251" 7.6 2.6 6.9 1.4
"2252" 6.9 3.7 5.6 1.8
"2253" 5.2 2.7 5.9 1.9
"2254" 6 2.9 5.3 1.8
"2255" 7.2 3.2 5.4 2
"2256" 5.1 3.6 6.7 2.4
"2257" 6.5 3.5 5.6 2
"2258" 7.8 2.8 5.9 2.4
"2259" 6.6 2.6 6.6 1.6
"2260" 5.8 2.3 6 2.1
"2261" 5.3 3.8 5.7 1.8
"2262" 7.8 2.5 6.5 1.4
"2263" 7.4 2.7 5.5 2.5
"2264" 5.1 3.7 6.2 2.4
"2265" 6.4 2.5 5.1 2
"2266" 5 2.4 5.3 1.6
"2267" 6.7 3.5 4.9 2.3
"2268" 7.2 2.6 4.9 1.4
"2269" 5.2 2.9 6.1 2.4
"2270" 6.4 3 5.1 2.2
"2271" 7.5 3.2 6.8 1.9
"2272" 6.1 2.6 6.5 2
"2273" 6.4 2.7 6.9 2.5
"2274" 5.3 2.7 4.7 1.9
"2275" 7.5 3.5 6.6 2
"2276" 6 2.7 4.9 2.4
"2277" 5.9 2.6 5.9 1.6
"2278" 5 3.5 5.3 1.8
"2279" 6.3 2.2 5.3 2
"2280" 5 3 5.3 2.2
"2281" 7.3 3.4 6.2 2.1
"2282" 6.2 3.5 5.3 2.3
"2283" 5.8 3.4 5.4 1.7
"2284" 6.4 2.7 6 1.5
"2285" 7.2 3.3 5.2 2.1
"2286" 7.1 3.5 6.3 1.8
"2287" 6.8 2.8 5.4 2.3
"2288" 5.7 2.7 6.4 1.4
"2289" 5.8 2.7 5 1.9
"2290" 6.3 2.2 6.5 2.3
"2291" 6.7 2.8 5.3 2.2
"2292" 6.2 3.6 5.1 2.2
"2293" 7.8 2.5 4.8 1.7
"2294" 7.3 3.6 5 2.2
"2295" 7.1 2.5 6.9 1.9
"2296" 7.3 2.7 6.3 1.7
"2297" 6.8 3.8 4.8 1.8
"2298" 6.9 2.5 6.6 2.2
"2299" 7.8 3.3 6.9 2.4
"2300" 6.6 3.7 6.4 2.2
"2301" 6.7 3.8 5.1 1.6
"2302" 7.7 2.2 6.1 2.4
"2303" 7.1 2.9 6.7 1.7
"2304" 5.1 2.5 4.7 2.3
"2305" 5.7 3.6 4.6 2.2
"2306" 6.1 3.1 5.8 2.3
"2307" 6.6 3.6 6.7 1.5
"2308" 5.2 2.8 5.6 2.5
"2309" 6.7 3.5 6.8 1.6
"2310" 7.4 3.4 6.1 1.9
"2311" 6.8 3.6 4.7 2.3
"2312" 7.5 3 4.8 1.5
"2313" 7.3 3.2 5.7 2.1
"2314" 6.3 3.2 5.5 2.1
"2315" 5.1 3.1 5.1 1.5
"2316" 6.3 3.1 6.7 2.1
"2317" 5.3 3.4 6.2 2.4
"2318" 7.6 3.4 6.2 1.6
"2319" 7.9 3.7 6.3 2.1
"2320" 7.7 2.9 5 1.7
"2321" 6.2 2.8 4.9 1.7
"2322" 6.5 3.5 4.7 2.5
"2323" 7.2 2.4 5.9 1.8
"2324" 6.9 3.2 4.9 1.9
"2325" 5 2.4 6.8 1.7
"2326" 6.8 3.3 4.5 2.3
"2327" 6.7 3.3 6.8 2.4
"2328" 6.4 2.7 6.3 1.5
"2329" 6.1 3.6 6.8 1.9
"2330" 6.6 2.5 6.5 2.4
"2331" 7.3 3.1 6.4 1.5
"2332" 6.2 2.4 5.6 2.4
"2333" 7.7 3 6 2.3
"2334" 5.2 2.2 6.3 1.5
"2335" 6.5 2.7 6.7 2.3
"2336" 6.8 2.8 6.1 1.8
"2337" 7.5 3.1 4.9 1.8
"2338" 6 2.8 4.6 2.1
"2339" 5 2.3 6 2.2
"2340" 6.3 2.5 5.9 1.6
"2341" 5.7 3.4 5.2 1.7
"2342" 6.9 2.4 6.4 1.8
"2343" 5.5 3.3 6.9 1.5
"2344" 6.5 2.8 5.9 1.5
"2345" 5.6 2.3 5 2
"2346" 7.7 3.1 4.8 2.3
"2347" 5.3 3.4 5.5 1.8
"2348" 5.1 2.3 5.5 1.8
"2349" 6.1 3.6 4.6 2.2
"2350" 7.7 3.2 6 2.2
"2351" 7.2 3.1 5.6 2.5
"2352" 5.3 3.3 4.9 1.5
"2353" 4.9 3.3 6.3 1.7
"2354" 7.3 3.5 6.9 1.9
"2355" 7.9 2.6 6.8 2.4
"2356" 7.4 3 5.1 1.8
"2357" 6.3 3.5 5.7 1.8
"2358" 7.8 3 5.4 2
"2359" 5.2 3.2 6.8 2.4
"2360" 6.3 3.5 5 2
"2361" 6.7 3.7 6.6 1.9
"2362" 7.3 3.7 5.9 1.8
"2363" 7.6 2.5 6.8 1.4
"2364" 6.6 2.2 6.8 2.1
"2365" 7.6 2.6 5.3 2.3
"2366" 7.1 3.2 5.3 2.4
"2367" 5.1 3.2 5.5 2.3
"2368" 6.5 3.6 5.5 2
"2369" 7.7 3.7 5.1 1.7
"2370" 5.4 3.2 5.5 1.5
"2371" 6.5 2.2 6.9 1.5
"2372" 6.2 2.3 5.4 2.4
"2373" 7.7 3 4.7 1.7
"2374" 7 2.3 4.9 1.7
"2375" 5.6 2.9 5.6 2.1
"2376" 7.5 3 5 1.9
"2377" 7.4 2.3 6.9 2
"2378" 6.5 2.6 5.7 1.8
"2379" 6.4 2.5 5.2 2.4
"2380" 7.6 3.5 6.1 2.1
"2381" 6.3 3.2 4.9 2.2
"2382" 6.7 3.5 6.8 1.9
"2383" 7.2 2.5 5.4 1.5
"2384" 7.2 2.3 6.7 2
"2385" 5.1 3.5 5.9 2.2
"2386" 6.2 3.4 6 2
"2387" 5.3 2.4 5.2 2.1
"2388" 5.1 3.1 5.3 1.9
"2389" 5 2.3 5.2 1.9
"2390" 7.5 3 6.3 1.4
"2391" 6.4 2.6 6.2 2
"2392" 7.1 2.7 5 2
"2393" 7.4 2.7 6.4 1.8
"2394" 7.8 2.7 6.2 2.1
"2395" 6.2 3 6 1.5
"2396" 5.2 3.1 6.2 2.3
"2397" 6.7 3.1 5.7 1.7
"2398" 7.1 3.4 5.6 1.9
"2399" 4.9 3.6 6.6 2.1
"2400" 5.4 2.3 5.9 1.7
"2401" 7.8 2.5 5 2.1
"2402" 7.8 3.3 4.5 1.5
"2403" 6.4 3.2 5.5 2.2
"2404" 6.8 2.8 6.3 1.4
"2405" 5.7 3 6.3 2.3
"2406" 7.1 2.9 5.7 1.5
"2407" 6.4 2.4 4.8 2.4
"2408" 6.6 3 6.7 1.9
"2409" 5.5 2.7 5.6 1.4
"2410" 6.2 3.3 5.9 1.5
"2411" 6.7 3 6.2 2.5
"2412" 5.7 3.3 5.1 1.5
"2413" 6.2 3.4 6 1.6
"2414" 5.8 3.3 5.4 2
"2415" 6.7 2.2 5.3 2.5
"2416" 6.6 3.8 5.8 1.6
"2417" 7 2.9 5.1 2.3
"2418" 5.8 2.8 5.2 1.7
"2419" 6.4 3.2 6.5 2.3
"2420" 6.3 3.8 5.8 1.9
"2421" 6.2 3.1 5.4 1.5
"2422" 7 3.8 6.2 1.4
"2423" 6.6 2.8 4.6 2.1
"2424" 6.1 2.2 5.5 1.8
"2425" 6.5 2.6 6.6 2.2
"2426" 6 3.2 5.4 2.2
"2427" 7.1 3 5.4 2.3
"2428" 5 3.8 4.9 2.5
"2429" 5.3 3.6 4.7 1.7
"2430" 5.7 2.4 5.3 2.1
"2431" 7 3 5.9 2
"2432" 4.9 3.7 5.4 2.5
"2433" 7.5 3.4 4.8 2.5
"2434" 7.7 2.9 6.1 2
"2435" 6.2 2.8 5.7 1.4
"2436" 5.4 2.5 5.4 1.6
"2437" 5.1 2.8 5.4 1.5
"2438" 6 2.5 6.8 1.7
"2439" 6.3 2.4 5 1.6
"2440" 7.8 2.6 5.5 1.5
"2441" 7.5 3.3 5.7 2.3
"2442" 5.2 2.7 5.3 2.3
"2443" 5 3.5 5.1 1.7
"2444" 5.8 3.6 6.1 1.8
"2445" 7.9 2.8 4.8 1.6
"2446" 7.8 2.7 6.3 2.2
"2447" 7.6 2.9 6.5 2
"2448" 7.6 3.3 6.5 2.2
"2449" 7.1 2.8 5.9 2
"2450" 5.7 3.1 5.9 1.7
"2451" 6.8 3 5.5 2.1
"2452" 7.4 3 4.8 2.3
"2453" 6.5 3.4 6.5 2.4
"2454" 6.8 3.1 5.5 1.9
"2455" 6.5 3.3 5.4 2.4
"2456" 5.1 3 6.1 2.4
"2457" 6.5 2.2 6.2 2
"2458" 5.9 3.3 4.9 2
"2459" 5.1 2.2 4.8 2
"2460" 7.8 3.4 6.7 2.3
"2461" 7.8 3.6 6.7 1.5
"2462" 7.5 3 5.8 2.2
"2463" 5.7 2.8 5.5 1.9
"2464" 5.1 3.7 6 1.5
"2465" 7.8 3.3 5 1.6
"2466" 5.8 2.6 4.8 1.6
"2467" 6.3 2.5 5.2 1.6
"2468" 6.1 3.7 6.3 1.9
"2469" 5.5 3.2 4.9 2.1
"2470" 7.2 2.4 6.4 2.1
"2471" 6.9 3.2 6.2 1.9
"2472" 6.6 3.7 6.1 1.4
"2473" 5.7 3 6.5 1.7
"2474" 6.7 3.1 5.7 1.6
"2475" 7.7 2.9 6.2 2.1
"2476" 6.8 2.5 5.3 2
"2477" 5.8 2.7 5.7 2
"2478" 5.8 2.8 6 2.3
"2479" 6.1 3.7 5.7 2.3
"2480" 6.2 3.4 5.8 2.3
"2481" 5.5 3 6 2.2
"2482" 6.4 2.4 5 1.4
"2483" 6.5 3.2 5.9 1.8
"2484" 7 2.8 5.5 2.1
"2485" 6.6 3.2 6.9 2.4
"2486" 5.9 3 5.5 1.7
"2487" 5.4 2.7 5.3 1.7
"2488" 6.9 2.9 5.3 2.3
"2489" 5.4 2.4 6.5 2.5
"2490" 6.9 3.4 4.7 2.3
"2491" 6.5 2.5 4.9 1.5
"2492" 6.5 2.7 6.6 1.6
"2493" 6.9 3.1 6 1.9
"2494" 6.4 2.5 6.4 1.6
"2495" 6.4 3.1 5 2
"2496" 7.6 3 6 1.7
"2497" 5.7 2.7 4.6 2.3
"2498" 6.4 2.4 5.2 2.2
"2499" 5.8 3.2 6.9 1.6
"2500" 7.3 2.3 4.9 2.5
"2501" 6.7 2.3 6.3 2.4
"2502" 5.7 2.5 6.5 2.4
"2503" 5.3 3.7 4.6 2.1
"2504" 7.4 2.5 4.9 1.8
"2505" 7.4 3.5 6.6 1.5
"2506" 5.2 3.7 5.7 1.9
"2507" 5.4 2.6 6.7 1.8
"2508" 6.3 3.4 4.7 1.6
"2509" 6.4 2.8 6.5 2.2
"2510" 5.8 3 5.7 1.8
"2511" 5.3 2.5 5.2 1.8
"2512" 5.6 3 6.3 1.6
"2513" 5.1 2.9 6.4 1.5
"2514" 7.5 3.5 5.7 1.7
"2515" 7.8 3.2 6.7 2.4
"2516" 5 3.2 6.9 2.3
"2517" 6.8 3.1 4.6 1.7
"2518" 7.7 3.1 6.1 2.1
"2519" 6.7 3 5.5 1.8
"2520" 5.2 2.3 5.7 2
"2521" 7.3 3 6.7 2.4
"2522" 5.2 2.8 6.7 2
"2523" 5.6 2.3 5.7 2.1
"2524" 5.8 2.8 5.4 2.1
"2525" 7 3.1 5.3 1.6
"2526" 6.1 2.9 4.5 2.1
"2527" 6 2.9 5.5 1.8
"2528" 7.8 2.9 5.4 2.1
"2529" 5.8 3.4 5.6 2.3
"2530" 7.7 3.3 5.1 1.6
"2531" 7.5 2.3 5.4 2.4
"2532" 6.2 3.3 6.8 2.5
"2533" 5.2 2.6 4.8 1.7
"2534" 7.5 3.7 5.1 2.4
"2535" 5.4 2.6 5.7 2.3
"2536" 5 3.5 5 1.5
"2537" 6.5 2.8 6.4 1.5
"2538" 7.7 2.8 4.6 2.3
"2539" 7.2 2.6 5 1.8
"2540" 5.2 3.2 6.3 2.5
"2541" 5.8 3.5 4.9 1.5
"2542" 5.3 3.3 5.3 1.4
"2543" 5.7 3.4 4.8 1.6
"2544" 7.1 2.9 6 2.3
"2545" 6.9 2.3 6.7 1.9
"2546" 7.3 2.9 4.9 2.5
"2547" 5.8 2.6 6.8 1.6
"2548" 5.7 2.4 6 1.7
"2549" 6.1 2.5 5.4 2.1
"2550" 6.1 3.5 6.6 1.9
"2551" 6.8 2.4 5.7 2.4
"2552" 6.6 3.3 5.3 1.9
"2553" 5 3.6 5 1.5
"2554" 5.2 3.2 6.2 1.8
"2555" 5.6 3.3 5.2 2.3
"2556" 5.4 2.8 6.4 1.5
"2557" 6.1 2.7 5.2 2.3
"2558" 5.1 3.5 5.1 2.1
"2559" 6.1 2.4 6.5 1.6
"2560" 5.3 3.2 6.3 1.4
"2561" 5 2.4 4.6 1.9
"2562" 6.2 3.4 5.3 2.2
"2563" 7 2.6 4.9 2.5
"2564" 6.7 3.5 4.5 2.1
"2565" 5.9 2.5 5.5 2.1
"2566" 6.8 3.5 4.5 1.7
"2567" 7.5 3.5 5.5 2.3
"2568" 7.1 2.6 6.1 1.9
"2569" 6.4 3.2 5.4 2
"2570" 5.1 2.4 6.9 1.6
"2571" 5.8 2.6 5.5 1.5
"2572" 5 2.5 5.7 1.9
"2573" 5.8 3.5 6.4 1.8
"2574" 7.6 3.6 5.2 1.7
"2575" 5.9 3.7 6.1 1.8
"2576" 6.2 2.6 4.6 1.9
"2577" 6.7 3.1 6.6 1.9
"2578" 5.7 2.3 5.7 1.9
"2579" 5.7 3.1 4.6 2.4
"2580" 4.9 3 5.2 2.4
"2581" 6.5 3 5.2 2.1
"2582" 5.3 3.7 5.3 1.7
"2583" 7.3 3.4 5.8 2
"2584" 7.7 3.5 5 2
"2585" 7.5 3.4 5.8 2.5
"2586" 5.7 2.3 4.9 2.4
"2587" 6.9 3.3 5.7 2.1
"2588" 5 3.5 4.7 1.5
"2589" 6.6 2.4 5.2 1.8
"2590" 6.4 3.4 6.7 2.3
"2591" 5.5 2.5 5.2 1.8
"2592" 6.3 2.4 4.5 2
"2593" 6 2.9 6.7 2.1
"2594" 6.7 3.2 6.8 1.6
"2595" 6.5 3.3 4.6 1.4
"2596" 6.5 2.8 4.7 1.5
"2597" 5.6 3.6 6.5 1.7
"2598" 7.6 2.7 5.6 1.7
"2599" 5.6 3.1 4.7 1.6
"2600" 6.7 3.4 6.5 1.8
"2601" 5.1 2.2 6 1.5
"2602" 7.4 2.8 6.5 1.4
"2603" 6.4 3.5 6.5 2.2
"2604" 6.4 2.5 6.4 2
"2605" 6.7 3.7 4.5 1.4
"2606" 6.8 3.3 5.7 1.5
"2607" 5.2 3.8 6.4 2
"2608" 5.1 2.6 6.9 2
"2609" 5 3.3 6 1.7
"2610" 7.3 3.1 6 2.1
"2611" 6.9 2.7 6.8 1.9
"2612" 7.3 3.1 5.8 1.6
"2613" 6.3 2.9 5.2 1.4
"2614" 6.2 2.3 6.7 2.4
"2615" 7.2 2.2 5.2 2.3
"2616" 4.9 2.9 6.6 1.8
"2617" 5.5 3.3 6.4 2.4
"2618" 5.4 3.3 5.1 2.4
"2619" 6.6 3 5.4 2.4
"2620" 5.4 2.7 6.5 1.8
"2621" 6.3 2.6 4.9 1.8
"2622" 6.3 3.5 4.5 1.7
"2623" 6.6 3.3 6.7 1.7
"2624" 6.4 3.7 6.1 1.5
"2625" 5.1 3.3 6.9 1.5
"2626" 7.7 3.5 5.5 2.5
"2627" 6.3 2.5 6.6 2.1
"2628" 6.6 3.7 5.1 2
"2629" 7.4 3.2 5.2 1.9
"2630" 6.6 3.2 5.1 1.8
"2631" 7.1 2.3 6.1 2.3
"2632" 5.9 3.8 4.7 1.8
"2633" 6.1 3.3 5.5 1.8
"2634" 7.5 3.5 6.2 2.1
"2635" 7.3 3 5.6 1.5
"2636" 7.2 2.4 6.1 1.8
"2637" 7.3 2.5 5.8 2.3
"2638" 5.2 3.1 6.3 2
"2639" 5.8 2.9 6.3 2.2
"2640" 5.1 2.9 6.2 1.6
"2641" 5.9 2.2 6.3 1.8
"2642" 7.2 2.4 4.9 2.2
"2643" 6.8 2.9 5.7 1.4
"2644" 7.2 3.1 6.6 2.3
"2645" 7 3.5 5.1 2.1
"2646" 5.8 2.5 5.7 2
"2647" 5.4 3.6 4.9 2.3
"2648" 6.2 3.7 5.9 1.9
"2649" 6.1 2.7 5.9 2.3
"2650" 6.5 3.3 5.5 2.5
"2651" 6.3 3.1 5.6 1.7
"2652" 7.6 3.2 5.4 1.6
"2653" 7.7 3.4 5.2 2.1
"2654" 6.5 3.6 6 1.6
"2655" 6.9 2.4 5.7 2
"2656" 5.5 2.8 5.4 1.9
"2657" 6.1 2.9 6.7 2.4
"2658" 6.4 3.1 5.7 2.3
"2659" 7.6 3.2 5.2 2.2
"2660" 7.3 3.3 5.6 2
"2661" 6.4 3.7 4.7 2.4
"2662" 6 2.5 6.2 1.7
"2663" 5.7 2.7 4.5 2.1
"2664" 7.5 3.4 5.1 1.8
"2665" 5.8 2.9 6.5 1.6
"2666" 7.6 3.5 5.6 1.6
"2667" 5.9 3.8 4.9 1.5
"2668" 6.9 3.5 6.8 1.6
"2669" 7.3 3.5 6.2 1.6
"2670" 5 3.6 6.4 2.1
"2671" 7.4 3.7 4.5 1.4
"2672" 5.3 2.9 4.9 1.6
"2673" 5.5 3.2 5.5 1.4
"2674" 5 2.7 5.5 2
"2675" 5.8 3.3 5.9 2.4
"2676" 5.5 2.6 6.8 1.5
"2677" 6.9 2.8 4.7 1.9
"2678" 5.9 3.8 6.5 1.9
"2679" 5.1 3.3 5.9 2
"2680" 6.6 3.6 6.8 2
"2681" 5 3.7 6.6 1.8
"2682" 6.2 3.5 4.9 1.9
"2683" 7.7 2.8 4.7 1.9
"2684" 5.2 3.8 5.7 1.9
"2685" 6 2.3 5.8 2.2
"2686" 7 3.7 5.3 2.1
"2687" 6.5 2.8 5.3 1.6
"2688" 7.7 3.3 5.6 2.4
"2689" 7 2.3 6.4 1.6
"2690" 6.5 3.2 5.8 2.5
"2691" 6.7 2.5 6 2
"2692" 7.6 3.2 6.6 2.3
"2693" 7.7 2.9 5.4 2.4
"2694" 6.5 2.4 6.4 2
"2695" 7.1 2.6 6.9 2.2
"2696" 6.9 2.7 5.6 2.1
"2697" 7.4 3.3 5.6 2.1
"2698" 5 3.6 5.6 1.9
"2699" 5.8 2.5 6.9 2.4
"2700" 7.7 2.9 5.1 1.4
"2701" 5 2.6 6.8 1.5
"2702" 5.8 2.5 5.5 2.2
"2703" 7.2 2.4 4.6 1.8
"2704" 5.5 3.5 5 2.5
"2705" 7.1 3.5 5.2 2.3
"2706" 5.7 3.2 5.7 2.3
"2707" 6.7 3.1 6.4 2.4
"2708" 5.2 3 4.7 2.1
"2709" 6.6 2.8 5 1.7
"2710" 6.7 2.4 5.9 1.7
"2711" 6.7 3.2 6 2.4
"2712" 7 3.8 6.2 2
"2713" 5.8 2.9 6 1.7
"2714" 5.8 2.2 6.7 1.5
"2715" 5.8 3.3 6.4 1.9
"2716" 6.8 2.3 4.6 1.9
"2717" 6 3.4 5 1.6
"2718" 6.2 3.8 5.2 1.9
"2719" 5.3 3.6 5.5 2.1
"2720" 7.4 3.8 6.5 2.4
"2721" 7.5 3.1 6.6 2.1
"2722" 7.6 3.2 5.7 2
"2723" 7.1 2.5 4.8 2
"2724" 6.9 3 5 2.1
"2725" 7.3 3.5 5.7 2.3
"2726" 6.4 3.7 4.9 1.6
"2727" 5.9 2.3 6.8 1.7
"2728" 5.5 3.1 4.8 2.3
"2729" 5.8 2.4 6.8 1.4
"2730" 6.5 2.6 6.9 2
"2731" 5 3.2 6.1 1.9
"2732" 7.4 2.5 6.8 1.9
"2733" 6.6 2.9 5.5 1.7
"2734" 6.2 2.4 4.6 1.7
"2735" 6.5 3.3 5.6 1.6
"2736" 6 3 5.4 1.4
"2737" 5.6 2.3 5.5 1.5
"2738" 6.9 3.3 6.2 2.2
"2739" 6.7 2.7 5 2.2
"2740" 5.7 2.3 6.7 2.2
"2741" 7.1 3.7 5.5 2.4
"2742" 5.5 2.4 5.9 1.9
"2743" 7.4 2.7 5.8 1.8
"2744" 7.3 3.2 5.6 2.1
"2745" 6.8 2.7 6 1.8
"2746" 5.4 2.9 6.8 1.7
"2747" 7 3.3 5.6 1.5
"2748" 7.1 2.5 6.3 2.4
"2749" 6.7 3 5 1.4
"2750" 5.8 3.2 5.7 1.7
"2751" 5.2 2.8 6.2 1.8
"2752" 7.8 3.4 5 1.6
"2753" 5 3.1 4.7 1.6
"2754" 6.2 3 5.4 1.5
"2755" 6.1 2.6 5.9 1.6
"2756" 7.6 2.8 5.4 1.5
"2757" 6.6 3.7 5.5 2.4
"2758" 6.9 3.2 6.1 2.3
"2759" 5.4 3.5 5.7 2.5
"2760" 5.7 3.2 6.2 2.4
"2761" 6.9 2.7 5.3 2.2
"2762" 7.2 3.1 6.4 2
"2763" 5 2.8 5.8 2.4
"2764" 6.6 3.6 5.2 2.4
"2765" 6.3 3.2 5.2 1.8
"2766" 5.3 2.3 4.6 1.7
"2767" 5.5 2.4 6.5 2.3
"2768" 6 2.4 5.4 1.4
"2769" 5.3 2.4 6.5 1.5
"2770" 7.7 2.7 4.7 1.9
"2771" 7 2.2 5.5 1.9
"2772" 7.3 2.4 6.9 2.1
"2773" 6.1 3.8 5.8 1.4
"2774" 6.6 3 6.9 1.8
"2775" 7.5 2.6 6.5 1.8
"2776" 6 3.2 4.9 1.8
"2777" 6.4 3.5 5.5 1.6
"2778" 4.9 2.4 6.1 2.4
"2779" 6.1 3.5 6.8 2.4
"2780" 6.7 3.7 4.7 2
"2781" 5.2 2.4 4.8 2.3
"2782" 5.6 3 5 2.5
"2783" 6.6 3.6 5.7 2
"2784" 5.8 3.4 5.8 1.9
"2785" 5.4 3 5.2 1.6
"2786" 5 2.5 4.5 2.1
"2787" 6.9 2.8 4.8 1.5
"2788" 6.3 3.1 5.6 1.6
"2789" 7.2 3.1 4.5 2.4
"2790" 5.3 2.4 6.2 2.3
"2791" 7.6 3.1 4.9 2.5
"2792" 6.7 2.2 4.8 1.5
"2793" 5.6 3.4 5.1 1.7
"2794" 7.1 2.9 4.5 2.1
"2795" 6.8 2.9 4.8 1.6
"2796" 5.5 3.4 4.9 1.9
"2797" 6.4 2.6 6.4 1.8
"2798" 6.7 3.1 5.8 2.5
"2799" 7.4 2.9 6.3 2.1
"2800" 6.5 2.8 6.5 2.1
