"V1" "V2" "V3" "V4" "V5"
"2861" 2 7 24 1 52
"2862" 2 18 23 2 8
"2863" 1 13 10 2 22
"2864" 2 22 17 2 23
"2865" 1 19 18 2 28
"2866" 1 15 16 2 41
"2867" 1 13 11 2 31
"2868" 2 14 6 2 13
"2869" 2 15 5 2 43
"2870" 2 17 10 1 41
"2871" 1 22 11 1 17
"2872" 1 2 2 1 10
"2873" 1 2 15 1 24
"2874" 1 2 9 2 44
"2875" 2 14 15 2 22
"2876" 2 18 5 1 7
"2877" 1 16 18 2 15
"2878" 2 18 14 1 15
"2879" 2 6 13 2 37
"2880" 1 5 16 2 54
"2881" 1 13 19 1 42
"2882" 1 15 2 2 55
"2883" 2 4 8 1 21
"2884" 2 7 8 2 53
"2885" 2 3 7 1 12
"2886" 2 16 3 1 34
"2887" 1 11 3 1 22
"2888" 2 5 14 1 26
"2889" 1 7 20 2 57
"2890" 1 13 12 2 38
"2891" 2 19 20 2 48
"2892" 2 7 14 1 19
"2893" 2 6 14 2 43
"2894" 2 18 11 2 56
"2895" 1 16 15 2 7
"2896" 2 8 20 2 54
"2897" 2 18 12 1 29
"2898" 1 12 23 1 38
"2899" 2 19 19 1 51
"2900" 1 7 14 1 22
"2901" 2 19 22 1 43
"2902" 1 5 6 1 44
"2903" 2 21 18 1 37
"2904" 1 11 18 1 26
"2905" 2 9 14 2 13
"2906" 1 13 25 2 28
"2907" 1 20 24 1 15
"2908" 1 18 7 1 35
"2909" 2 18 13 2 30
"2910" 2 15 16 1 40
"2911" 2 20 4 1 55
"2912" 2 12 20 2 32
"2913" 1 5 23 2 37
"2914" 1 2 17 2 47
"2915" 1 10 21 1 57
"2916" 2 12 19 2 19
"2917" 2 22 18 1 42
"2918" 2 7 17 1 54
"2919" 2 12 12 1 11
"2920" 1 13 11 1 28
"2921" 1 16 21 1 48
"2922" 2 2 13 2 41
"2923" 1 20 12 2 30
"2924" 1 9 5 1 18
"2925" 2 1 14 1 26
"2926" 2 3 7 1 55
"2927" 2 18 9 2 45
"2928" 2 8 4 2 10
"2929" 2 17 20 1 20
"2930" 2 6 22 2 56
"2931" 2 21 17 1 45
"2932" 1 6 11 2 37
"2933" 2 15 22 1 48
"2934" 1 13 14 1 58
"2935" 2 15 18 1 9
"2936" 1 1 8 1 12
"2937" 2 3 16 2 52
"2938" 2 20 23 2 52
"2939" 1 11 8 1 32
"2940" 2 20 6 1 12
"2941" 1 12 13 2 13
"2942" 2 8 9 1 50
"2943" 1 2 11 1 8
"2944" 1 5 23 2 18
"2945" 1 15 22 1 41
"2946" 1 13 12 2 37
"2947" 1 23 8 2 8
"2948" 2 18 12 1 28
"2949" 1 6 22 1 35
"2950" 1 5 20 1 25
"2951" 1 17 21 1 17
"2952" 1 22 9 2 43
"2953" 1 5 22 2 27
"2954" 2 1 13 1 12
"2955" 1 19 18 2 52
"2956" 2 11 10 1 17
"2957" 2 17 15 2 15
"2958" 1 21 11 2 57
"2959" 2 4 14 1 38
"2960" 1 23 24 2 40
"2961" 2 3 13 1 15
"2962" 1 11 17 2 15
"2963" 2 21 5 2 38
"2964" 2 11 21 1 25
"2965" 1 20 14 2 40
"2966" 1 7 11 2 43
"2967" 2 12 18 1 26
"2968" 2 1 2 2 21
"2969" 1 20 8 2 31
"2970" 2 5 25 1 14
"2971" 1 8 24 2 41
"2972" 1 10 13 2 36
"2973" 2 10 24 2 10
"2974" 2 6 10 1 40
"2975" 2 9 12 1 46
"2976" 2 8 6 1 26
"2977" 1 19 20 2 57
"2978" 1 3 12 1 8
"2979" 1 20 5 2 54
"2980" 1 4 22 2 58
"2981" 2 15 25 2 54
"2982" 2 19 2 2 29
"2983" 2 18 15 1 35
"2984" 1 21 19 1 34
"2985" 2 18 15 1 7
"2986" 2 16 7 2 19
"2987" 2 4 9 2 13
"2988" 1 15 16 1 15
"2989" 1 22 15 2 24
"2990" 1 23 24 2 57
"2991" 2 12 2 2 38
"2992" 2 5 24 1 53
"2993" 2 6 9 2 10
"2994" 1 10 7 2 31
"2995" 2 2 7 2 13
"2996" 2 17 24 2 41
"2997" 1 13 19 2 32
"2998" 1 7 7 2 57
"2999" 2 5 9 2 33
"3000" 1 18 1 1 56
"3001" 1 8 13 2 19
"3002" 2 5 18 2 28
"3003" 2 3 8 1 41
"3004" 2 3 1 1 21
"3005" 2 17 8 1 25
"3006" 1 18 6 2 50
"3007" 2 20 15 2 45
"3008" 1 15 4 2 27
"3009" 1 20 10 2 11
"3010" 1 19 12 1 55
"3011" 2 20 6 2 7
"3012" 2 18 22 2 37
"3013" 2 1 21 1 17
"3014" 1 5 11 1 8
"3015" 1 12 10 1 26
"3016" 2 7 6 2 37
"3017" 1 19 1 2 47
"3018" 1 3 22 1 50
"3019" 1 18 9 2 25
"3020" 2 18 25 2 52
"3021" 2 19 11 1 32
"3022" 1 17 15 2 45
"3023" 1 7 18 1 52
"3024" 1 3 11 2 10
"3025" 1 15 22 1 16
"3026" 2 7 22 2 36
"3027" 2 8 12 1 22
"3028" 1 3 24 2 36
"3029" 2 6 1 2 25
"3030" 1 23 3 1 25
"3031" 2 9 16 2 20
"3032" 1 18 17 2 44
"3033" 2 12 11 1 36
"3034" 1 13 5 1 10
"3035" 2 8 16 1 7
"3036" 2 11 24 2 48
"3037" 2 17 15 2 18
"3038" 2 7 24 2 18
"3039" 1 15 9 1 47
"3040" 1 5 14 1 22
"3041" 1 12 3 1 14
"3042" 2 11 24 1 30
"3043" 1 21 8 1 53
"3044" 1 23 20 1 29
"3045" 1 10 24 2 9
"3046" 2 13 22 2 42
"3047" 1 9 8 2 23
"3048" 2 7 16 2 53
"3049" 2 7 11 1 31
"3050" 2 18 11 1 48
"3051" 1 13 25 2 33
"3052" 1 6 15 2 10
"3053" 1 16 14 1 41
"3054" 1 4 19 2 23
"3055" 2 21 20 1 53
"3056" 1 22 5 1 53
"3057" 1 13 16 2 51
"3058" 2 5 13 2 11
"3059" 1 15 15 2 19
"3060" 1 7 8 2 44
"3061" 1 8 25 1 54
"3062" 2 2 7 2 23
"3063" 2 4 7 1 35
"3064" 2 4 9 1 46
"3065" 1 10 22 1 24
"3066" 1 8 10 2 23
"3067" 1 23 11 2 28
"3068" 1 21 24 2 50
"3069" 1 3 23 1 51
"3070" 1 15 2 1 42
"3071" 1 6 8 2 16
"3072" 1 9 10 1 50
"3073" 1 18 6 2 12
"3074" 2 10 20 2 38
"3075" 2 3 2 2 9
"3076" 1 14 25 2 46
"3077" 1 4 21 2 46
"3078" 2 1 2 2 45
"3079" 2 20 21 1 46
"3080" 2 6 10 1 21
"3081" 2 3 23 1 23
"3082" 1 8 4 2 32
"3083" 1 16 7 2 58
"3084" 2 8 16 1 43
"3085" 2 10 7 2 42
"3086" 2 2 5 2 37
"3087" 1 9 10 1 32
"3088" 2 17 4 2 40
"3089" 1 10 24 1 34
"3090" 2 10 1 2 23
"3091" 2 22 9 2 31
"3092" 2 8 18 2 25
"3093" 2 22 21 2 18
"3094" 2 13 2 1 36
"3095" 1 19 6 1 45
"3096" 2 19 11 1 37
"3097" 2 12 4 1 17
"3098" 2 19 12 1 29
"3099" 2 10 20 2 29
"3100" 2 4 4 2 56
"3101" 1 23 18 2 25
"3102" 2 4 11 2 58
"3103" 1 7 23 2 44
"3104" 1 13 19 1 42
"3105" 2 6 17 2 20
"3106" 2 12 2 2 41
"3107" 2 10 5 2 19
"3108" 2 15 2 1 29
"3109" 1 14 16 1 28
"3110" 1 9 14 2 31
"3111" 1 11 15 2 10
"3112" 2 8 19 1 39
"3113" 2 23 10 2 23
"3114" 2 11 14 1 14
"3115" 2 7 15 1 43
"3116" 2 7 3 1 54
"3117" 1 15 19 2 33
"3118" 2 4 21 2 39
"3119" 1 8 7 1 49
"3120" 1 17 21 2 45
"3121" 1 9 17 1 9
"3122" 2 10 16 2 46
"3123" 1 12 13 2 9
"3124" 2 5 9 2 21
"3125" 2 4 3 2 31
"3126" 2 15 14 1 36
"3127" 2 6 14 1 24
"3128" 1 15 14 2 49
"3129" 2 7 23 2 51
"3130" 1 8 13 1 48
"3131" 1 5 19 2 24
"3132" 2 11 20 2 14
"3133" 1 5 1 1 32
"3134" 2 22 13 2 56
"3135" 2 16 15 2 50
"3136" 1 4 9 2 53
"3137" 2 10 7 2 13
"3138" 2 4 7 1 56
"3139" 1 6 21 2 46
"3140" 2 19 15 1 14
"3141" 1 2 18 1 21
"3142" 1 6 14 2 21
"3143" 2 12 14 1 55
"3144" 2 20 12 2 33
"3145" 1 13 17 1 11
"3146" 1 12 12 2 51
"3147" 1 3 13 2 21
"3148" 1 6 23 1 54
"3149" 2 16 20 1 24
"3150" 1 11 9 1 21
"3151" 2 19 24 2 22
"3152" 1 3 18 2 21
"3153" 2 1 2 1 44
"3154" 2 9 2 2 11
"3155" 1 9 3 1 12
"3156" 1 8 22 1 36
"3157" 1 10 24 1 12
"3158" 1 4 14 2 12
"3159" 1 10 13 1 48
"3160" 1 19 17 1 48
"3161" 2 21 22 1 23
"3162" 2 11 16 1 24
"3163" 2 6 13 2 14
"3164" 1 16 2 2 20
"3165" 2 19 1 1 48
"3166" 2 19 10 1 38
"3167" 2 5 1 2 8
"3168" 1 7 22 2 53
"3169" 2 3 18 2 46
"3170" 1 6 10 1 14
"3171" 1 2 20 2 20
"3172" 1 19 3 2 44
"3173" 1 2 6 1 15
"3174" 1 22 1 1 19
"3175" 1 16 5 2 34
"3176" 2 11 12 2 22
"3177" 2 11 21 2 29
"3178" 1 4 24 2 35
"3179" 1 2 10 1 34
"3180" 2 12 12 1 18
"3181" 2 1 24 1 14
"3182" 1 5 19 2 39
"3183" 2 11 12 2 34
"3184" 2 2 11 2 44
"3185" 1 20 21 1 42
"3186" 2 4 7 1 48
"3187" 1 9 11 1 14
"3188" 1 18 2 2 45
"3189" 1 5 8 1 8
"3190" 2 11 5 1 44
"3191" 2 9 8 1 24
"3192" 2 11 1 1 11
"3193" 2 5 15 1 23
"3194" 1 12 19 2 42
"3195" 1 11 7 2 33
"3196" 2 16 21 1 24
"3197" 1 4 8 2 12
"3198" 2 10 22 2 13
"3199" 2 9 9 1 22
"3200" 2 14 19 1 56
"3201" 2 18 9 1 50
"3202" 2 4 10 1 8
"3203" 1 21 21 2 37
"3204" 1 9 5 1 39
"3205" 1 15 24 2 18
"3206" 2 10 24 2 25
"3207" 2 19 16 1 13
"3208" 1 6 3 2 56
"3209" 1 8 25 1 23
"3210" 2 12 16 2 38
"3211" 1 7 10 2 30
"3212" 2 12 15 2 26
"3213" 2 10 9 2 49
"3214" 1 6 3 1 56
"3215" 2 15 17 2 27
"3216" 1 15 23 2 43
"3217" 2 4 7 1 46
"3218" 1 7 10 1 7
"3219" 1 11 8 1 25
"3220" 1 4 20 2 22
"3221" 2 20 16 1 49
"3222" 1 22 3 2 53
"3223" 1 16 9 2 46
"3224" 1 11 2 2 32
"3225" 2 3 23 2 41
"3226" 2 12 18 2 46
"3227" 1 10 23 2 9
"3228" 1 14 12 2 7
"3229" 1 21 21 1 41
"3230" 2 7 2 2 52
"3231" 2 4 21 2 37
"3232" 1 18 15 2 39
"3233" 1 22 10 2 54
"3234" 2 6 25 1 53
"3235" 1 16 14 1 18
"3236" 2 18 7 1 40
"3237" 1 19 17 1 57
"3238" 1 3 14 2 23
"3239" 1 6 23 1 47
"3240" 1 14 23 2 56
"3241" 1 8 16 2 42
"3242" 1 22 17 1 15
"3243" 1 9 19 1 49
"3244" 2 5 15 1 42
"3245" 2 21 11 2 26
"3246" 2 21 5 1 51
"3247" 1 15 13 2 12
"3248" 1 16 24 2 38
"3249" 1 20 11 2 16
"3250" 2 14 20 2 48
"3251" 2 11 22 1 38
"3252" 2 6 8 1 52
"3253" 1 12 21 2 31
"3254" 1 4 23 1 43
"3255" 2 1 2 2 32
"3256" 1 15 24 1 31
"3257" 1 12 3 1 33
"3258" 2 10 5 1 17
"3259" 1 12 13 2 17
"3260" 1 18 12 1 45
"3261" 1 14 11 1 56
"3262" 1 17 18 1 46
"3263" 2 10 16 2 24
"3264" 1 10 23 2 29
"3265" 1 9 12 2 43
"3266" 1 6 13 1 46
"3267" 1 13 6 2 37
"3268" 1 2 9 2 9
"3269" 1 4 12 2 16
"3270" 2 13 4 2 48
"3271" 2 9 14 1 8
"3272" 2 23 14 1 37
"3273" 2 22 12 1 30
"3274" 2 6 12 1 13
"3275" 1 14 5 2 50
"3276" 2 19 13 2 43
"3277" 1 9 20 1 57
"3278" 2 3 24 2 55
"3279" 1 12 19 2 55
"3280" 1 11 10 1 15
"3281" 2 16 12 2 50
"3282" 1 17 8 1 31
"3283" 1 14 16 1 19
"3284" 2 6 16 1 57
"3285" 1 14 8 2 11
"3286" 2 20 12 1 21
"3287" 2 6 14 2 12
"3288" 1 17 23 2 52
"3289" 2 4 13 2 42
"3290" 2 11 12 1 16
"3291" 2 5 4 1 33
"3292" 2 10 18 1 37
"3293" 2 3 9 2 26
"3294" 2 12 24 1 15
"3295" 2 16 1 1 53
"3296" 1 19 4 1 11
"3297" 1 20 3 1 16
"3298" 2 19 11 1 31
"3299" 1 19 4 1 35
"3300" 2 12 2 2 42
"3301" 1 15 19 2 47
"3302" 2 6 24 1 40
"3303" 1 9 4 2 23
"3304" 2 13 8 2 39
"3305" 1 5 6 2 25
"3306" 2 7 8 1 44
"3307" 1 19 7 2 47
"3308" 1 15 19 2 18
"3309" 2 12 23 2 17
"3310" 2 2 20 2 32
"3311" 2 14 18 2 15
"3312" 1 6 4 1 24
"3313" 1 7 18 2 10
"3314" 2 6 22 2 43
"3315" 2 4 21 2 22
"3316" 1 16 24 1 46
"3317" 1 19 9 1 7
"3318" 2 1 2 2 11
"3319" 2 15 12 1 54
"3320" 1 3 2 1 41
"3321" 1 16 16 2 26
"3322" 2 22 6 2 30
"3323" 1 9 12 1 30
"3324" 2 5 7 2 39
"3325" 2 15 17 1 53
"3326" 1 20 24 1 8
"3327" 1 3 11 1 21
"3328" 2 21 21 1 53
"3329" 1 19 23 1 54
"3330" 1 10 7 1 53
"3331" 1 6 10 1 49
"3332" 1 15 10 2 15
"3333" 1 15 24 2 48
"3334" 1 15 9 1 53
"3335" 1 14 10 1 22
"3336" 2 9 10 1 21
"3337" 1 10 19 1 37
"3338" 1 18 22 2 44
"3339" 2 22 15 1 36
"3340" 2 20 15 2 49
"3341" 2 11 19 2 34
"3342" 1 13 15 2 55
"3343" 1 23 17 2 8
"3344" 1 22 23 1 37
"3345" 1 19 11 1 15
"3346" 1 20 16 1 34
"3347" 1 8 11 1 43
"3348" 1 11 14 2 19
"3349" 2 7 5 2 57
"3350" 1 11 5 1 47
"3351" 2 14 6 2 55
"3352" 1 22 24 1 37
"3353" 1 22 24 2 33
"3354" 2 15 13 1 9
"3355" 2 19 25 2 30
"3356" 1 23 11 1 15
"3357" 1 16 23 1 42
"3358" 1 20 22 2 28
"3359" 1 19 12 2 17
"3360" 2 7 20 2 35
"3361" 2 19 8 2 52
"3362" 1 14 7 1 25
"3363" 1 17 16 1 28
"3364" 1 3 11 2 57
"3365" 1 13 9 2 15
"3366" 2 10 9 1 34
"3367" 2 7 8 1 47
"3368" 2 12 10 2 17
"3369" 2 4 12 1 40
"3370" 1 23 9 2 16
"3371" 1 3 9 1 35
"3372" 1 23 22 2 31
"3373" 1 11 12 2 13
"3374" 1 2 2 2 56
"3375" 1 9 13 2 8
"3376" 2 12 10 1 53
"3377" 1 1 14 2 54
"3378" 2 3 19 1 34
"3379" 2 20 20 2 36
"3380" 1 2 18 2 38
"3381" 1 21 2 1 44
"3382" 1 12 6 1 31
"3383" 1 13 25 2 50
"3384" 2 4 6 2 56
"3385" 2 3 11 2 24
"3386" 2 15 7 1 10
"3387" 2 5 21 1 44
"3388" 1 21 21 1 36
"3389" 1 4 4 2 20
"3390" 1 21 20 2 42
"3391" 2 4 24 2 30
"3392" 2 20 24 2 40
"3393" 2 6 2 1 28
"3394" 1 23 16 1 55
"3395" 1 20 14 2 53
"3396" 1 20 21 2 15
"3397" 1 11 6 1 33
"3398" 2 2 16 2 45
"3399" 2 11 1 2 17
"3400" 2 8 12 2 37
"3401" 1 19 17 2 14
"3402" 1 6 8 2 11
"3403" 2 23 14 2 45
"3404" 1 20 23 2 11
"3405" 2 14 14 1 14
"3406" 1 10 21 1 41
"3407" 2 15 17 2 58
"3408" 1 21 23 1 42
"3409" 2 21 14 2 14
"3410" 2 2 6 2 41
"3411" 1 9 5 1 28
"3412" 1 21 3 1 16
"3413" 1 13 3 2 25
"3414" 2 19 17 2 9
"3415" 2 11 8 1 22
"3416" 1 8 8 2 23
"3417" 2 9 24 1 8
"3418" 2 11 11 1 38
"3419" 2 4 7 1 26
"3420" 1 13 22 1 18
"3421" 1 20 13 1 23
"3422" 2 17 24 1 36
"3423" 1 10 22 2 14
"3424" 2 3 13 2 23
"3425" 2 9 9 2 44
"3426" 2 15 18 2 24
"3427" 1 4 25 1 50
"3428" 2 22 25 1 30
"3429" 2 8 23 1 22
"3430" 1 12 17 1 33
"3431" 2 14 3 2 48
"3432" 2 6 4 2 56
"3433" 1 18 21 1 35
"3434" 2 3 21 2 43
"3435" 1 17 20 2 16
"3436" 2 19 20 2 48
"3437" 2 23 8 2 42
"3438" 1 1 21 1 31
"3439" 1 2 10 2 20
"3440" 1 3 13 1 23
"3441" 1 2 20 1 15
"3442" 1 17 24 1 56
"3443" 2 2 5 1 35
"3444" 2 11 22 1 23
"3445" 2 14 4 2 49
"3446" 1 11 24 1 39
"3447" 1 12 7 2 51
"3448" 1 8 5 2 39
"3449" 2 17 17 1 50
"3450" 2 11 1 1 13
"3451" 1 8 4 1 32
"3452" 1 17 14 2 52
"3453" 2 20 7 2 15
"3454" 2 6 18 2 43
"3455" 1 18 10 2 45
"3456" 2 9 2 1 14
"3457" 2 23 1 1 10
"3458" 2 10 15 2 32
"3459" 1 14 10 1 22
"3460" 2 14 15 2 21
"3461" 2 12 23 1 18
"3462" 2 17 5 1 17
"3463" 1 4 24 2 57
"3464" 2 4 23 1 16
"3465" 1 4 4 2 25
"3466" 2 14 2 2 28
"3467" 2 5 15 2 51
"3468" 2 11 15 2 18
"3469" 2 23 19 1 58
"3470" 2 4 21 1 26
"3471" 1 19 1 1 25
"3472" 2 13 22 2 11
"3473" 2 3 24 1 30
"3474" 2 6 10 2 33
"3475" 2 7 10 1 19
"3476" 1 18 13 2 11
"3477" 1 10 3 1 28
"3478" 2 5 14 2 7
"3479" 2 8 4 2 37
"3480" 2 2 14 1 22
"3481" 1 22 7 2 44
"3482" 2 20 18 1 38
"3483" 2 16 2 2 16
"3484" 1 21 3 2 54
"3485" 2 20 7 2 24
"3486" 2 12 12 2 34
"3487" 2 9 4 1 27
"3488" 1 12 22 1 48
"3489" 1 23 16 1 39
"3490" 1 2 12 1 58
"3491" 2 7 3 1 35
"3492" 2 22 16 2 26
"3493" 2 12 22 2 32
"3494" 2 1 1 2 36
"3495" 2 15 10 2 7
"3496" 2 6 2 2 14
"3497" 2 15 17 1 54
"3498" 1 3 11 2 48
"3499" 2 6 24 1 27
"3500" 1 20 25 2 54
"3501" 1 13 4 1 31
"3502" 2 4 6 2 31
"3503" 1 18 25 1 31
"3504" 1 18 19 1 7
"3505" 1 19 17 1 8
"3506" 1 20 16 2 13
"3507" 1 17 3 1 45
"3508" 2 8 17 1 45
"3509" 2 15 21 1 47
"3510" 1 11 8 2 45
"3511" 1 18 17 1 41
"3512" 1 12 2 1 35
"3513" 2 14 9 2 54
"3514" 2 18 16 1 25
"3515" 1 17 15 1 35
"3516" 1 6 6 2 26
"3517" 2 11 19 1 53
"3518" 1 17 15 1 21
"3519" 2 15 5 1 36
"3520" 2 6 22 2 46
"3521" 2 8 3 1 14
"3522" 1 5 19 1 33
"3523" 2 10 24 2 18
"3524" 2 7 7 1 21
"3525" 2 3 21 1 48
"3526" 1 11 12 1 47
"3527" 2 18 13 2 8
"3528" 2 21 22 2 31
"3529" 2 7 16 1 16
"3530" 1 6 20 2 49
"3531" 1 7 21 2 39
"3532" 1 15 16 2 42
"3533" 1 15 12 1 57
"3534" 1 14 3 2 23
"3535" 1 18 5 2 37
"3536" 1 3 25 2 47
"3537" 1 2 19 2 20
"3538" 2 18 13 1 53
"3539" 2 3 23 2 57
"3540" 2 14 17 2 31
"3541" 1 3 18 2 55
"3542" 1 2 16 2 46
"3543" 2 12 24 2 8
"3544" 2 14 10 1 43
"3545" 2 11 21 1 14
"3546" 1 22 23 1 54
"3547" 1 4 13 1 21
"3548" 1 21 24 2 47
"3549" 1 20 7 1 24
"3550" 2 12 12 2 39
"3551" 1 8 20 1 31
"3552" 2 8 3 2 33
"3553" 2 11 22 2 16
"3554" 1 2 10 2 13
"3555" 2 2 25 2 14
"3556" 1 5 3 1 54
"3557" 2 22 14 2 47
"3558" 2 21 22 2 43
"3559" 1 20 19 1 15
"3560" 1 15 23 1 42
"3561" 1 6 17 2 15
"3562" 2 21 2 1 28
"3563" 1 5 2 2 8
"3564" 1 15 16 2 48
"3565" 1 12 7 2 24
"3566" 1 3 13 2 27
"3567" 1 9 23 2 36
"3568" 1 13 9 1 55
"3569" 2 21 2 2 9
"3570" 1 6 6 1 53
"3571" 1 21 22 1 50
"3572" 1 4 11 2 19
"3573" 2 19 19 1 20
"3574" 2 1 18 1 51
"3575" 2 16 5 1 45
"3576" 1 21 17 2 22
"3577" 1 4 24 2 24
"3578" 2 2 23 2 13
"3579" 2 19 17 1 22
"3580" 2 14 19 2 18
"3581" 2 5 4 1 41
"3582" 1 14 3 1 32
"3583" 2 11 23 2 10
"3584" 1 22 24 1 25
"3585" 2 17 15 2 28
"3586" 2 11 3 2 25
"3587" 2 2 13 1 36
"3588" 2 14 17 1 22
"3589" 2 9 13 1 42
"3590" 2 3 4 1 41
"3591" 2 18 11 1 52
"3592" 1 19 7 1 57
"3593" 2 13 3 1 24
"3594" 2 22 23 1 57
"3595" 1 8 11 2 39
"3596" 2 13 21 1 17
"3597" 1 6 23 2 24
"3598" 1 13 11 2 45
"3599" 2 10 13 1 54
"3600" 2 19 23 2 17
"3601" 2 17 24 1 51
"3602" 1 21 18 1 56
"3603" 2 2 21 2 35
"3604" 2 2 12 2 16
"3605" 1 5 14 2 35
"3606" 1 10 19 2 46
"3607" 2 5 21 1 16
"3608" 2 7 7 1 45
"3609" 2 3 14 2 33
"3610" 1 20 22 1 38
"3611" 1 2 23 2 55
"3612" 1 21 2 2 45
"3613" 2 11 7 1 32
"3614" 2 22 18 1 33
"3615" 2 4 1 1 49
"3616" 2 17 24 1 52
"3617" 2 5 13 2 24
"3618" 2 17 21 1 32
"3619" 1 18 20 2 9
"3620" 1 3 8 2 28
"3621" 2 15 18 1 26
"3622" 2 22 9 1 40
"3623" 2 7 8 2 8
"3624" 1 7 15 1 20
"3625" 2 4 6 2 57
"3626" 1 11 18 1 58
"3627" 1 18 4 2 57
"3628" 2 22 24 1 46
"3629" 2 12 7 1 10
"3630" 2 5 8 2 26
"3631" 2 7 3 1 12
"3632" 2 19 4 2 52
"3633" 2 11 25 2 55
"3634" 2 22 14 1 44
"3635" 1 11 3 1 8
"3636" 1 9 18 1 40
"3637" 1 12 10 2 9
"3638" 2 14 9 2 42
"3639" 1 22 8 1 55
"3640" 2 9 10 1 24
"3641" 2 14 9 2 48
"3642" 2 13 17 2 23
"3643" 2 18 22 1 56
"3644" 2 2 17 1 41
"3645" 1 17 8 2 51
"3646" 2 3 11 1 19
"3647" 2 19 9 1 30
"3648" 2 20 3 1 10
"3649" 1 13 4 2 40
"3650" 2 7 11 1 33
"3651" 2 3 13 2 43
"3652" 2 21 4 1 16
"3653" 2 9 16 2 15
"3654" 1 18 7 1 28
"3655" 2 7 12 2 26
"3656" 1 14 18 1 49
"3657" 2 15 7 1 26
"3658" 1 22 2 2 15
"3659" 2 17 9 2 56
"3660" 2 22 4 2 8
"3661" 1 17 18 1 25
"3662" 1 11 3 1 46
"3663" 2 2 2 1 44
"3664" 1 22 22 1 18
"3665" 2 2 23 1 55
"3666" 2 19 12 1 29
"3667" 2 16 24 2 24
"3668" 2 11 2 2 26
"3669" 2 20 22 1 42
"3670" 1 15 10 2 34
"3671" 1 18 7 1 21
"3672" 1 7 9 2 32
"3673" 2 23 9 1 40
"3674" 1 7 8 2 45
"3675" 1 7 4 2 7
"3676" 1 18 23 2 16
"3677" 1 13 24 1 15
"3678" 2 5 10 1 24
"3679" 2 6 23 2 39
"3680" 2 18 5 2 33
"3681" 1 2 3 2 38
"3682" 1 10 5 2 32
"3683" 2 2 20 2 22
"3684" 2 7 20 1 20
"3685" 2 8 5 1 27
"3686" 2 8 5 1 55
"3687" 2 21 20 2 42
"3688" 1 11 4 2 23
"3689" 2 12 4 2 47
"3690" 1 21 18 2 34
"3691" 1 19 2 1 20
"3692" 2 8 5 2 8
"3693" 1 2 17 1 9
"3694" 1 13 8 2 39
"3695" 1 6 18 2 16
"3696" 2 5 5 1 22
"3697" 2 5 19 2 57
"3698" 1 19 1 1 25
"3699" 1 12 23 1 30
"3700" 1 6 14 1 46
"3701" 1 16 8 2 37
"3702" 2 7 4 1 35
"3703" 2 8 11 2 24
"3704" 2 6 25 1 17
"3705" 1 12 2 1 50
"3706" 1 12 9 2 39
"3707" 1 21 3 2 38
"3708" 2 21 22 1 39
"3709" 1 11 13 1 10
"3710" 1 17 16 2 33
"3711" 2 9 20 1 44
"3712" 2 2 9 2 9
"3713" 2 14 23 2 11
"3714" 1 1 8 1 55
"3715" 2 16 9 1 47
"3716" 2 4 9 1 22
"3717" 2 19 9 2 41
"3718" 1 11 3 1 9
"3719" 1 2 15 1 11
"3720" 1 3 19 1 54
"3721" 2 22 9 2 12
"3722" 2 19 9 2 46
"3723" 1 5 10 2 27
"3724" 1 4 14 1 49
"3725" 1 9 10 2 11
"3726" 2 16 17 1 27
"3727" 2 4 7 1 30
"3728" 1 16 25 1 16
"3729" 1 10 3 2 31
"3730" 2 21 24 1 56
"3731" 1 22 22 1 11
"3732" 2 11 23 1 21
"3733" 2 2 10 1 15
"3734" 1 9 7 1 37
"3735" 2 3 12 1 28
"3736" 1 7 3 2 17
"3737" 1 7 16 1 17
"3738" 1 13 3 2 18
"3739" 2 11 22 2 40
"3740" 1 14 4 2 34
"3741" 2 21 18 2 15
"3742" 2 21 17 2 29
"3743" 1 23 13 1 15
"3744" 2 8 6 1 51
"3745" 2 12 11 1 21
"3746" 1 15 10 1 28
"3747" 1 14 4 1 28
"3748" 1 11 4 2 20
"3749" 1 10 2 1 40
"3750" 2 23 11 1 52
"3751" 2 6 4 1 27
"3752" 1 18 5 1 20
"3753" 1 20 15 1 18
"3754" 2 8 17 2 36
"3755" 1 4 22 1 22
"3756" 1 8 6 1 42
"3757" 1 12 8 1 55
"3758" 1 3 24 2 25
"3759" 2 5 18 2 22
"3760" 2 21 11 2 13
"3761" 1 5 1 1 14
"3762" 1 21 15 2 10
"3763" 1 5 4 2 11
"3764" 1 18 20 1 41
"3765" 2 16 9 1 58
"3766" 1 7 25 1 15
"3767" 2 12 1 2 13
"3768" 2 9 18 1 33
"3769" 1 19 20 2 52
"3770" 2 5 4 2 56
"3771" 1 7 4 1 38
"3772" 2 6 9 2 45
"3773" 1 5 6 2 47
"3774" 2 20 9 1 39
"3775" 2 23 17 2 47
"3776" 1 2 19 2 29
"3777" 1 5 11 2 25
"3778" 2 15 4 2 18
"3779" 1 10 23 1 34
"3780" 2 4 4 1 15
"3781" 1 3 21 1 41
"3782" 1 5 12 1 54
"3783" 1 13 23 1 21
"3784" 1 19 16 2 52
"3785" 2 7 7 1 50
"3786" 2 3 7 2 43
"3787" 2 2 20 1 53
"3788" 1 5 6 1 38
"3789" 2 3 1 1 52
"3790" 2 13 10 1 31
"3791" 1 13 17 2 58
